country,city,date,cases_cum,cases
Netherlands,Rotterdam,2022-02-06,217320,5576
Netherlands,Rotterdam,2022-02-07,218371,1051
Netherlands,Rotterdam,2022-02-08,227884,9513
Netherlands,Rotterdam,2022-02-09,230716,2832
Netherlands,Rotterdam,2022-02-10,233039,2323
Netherlands,Rotterdam,2022-02-11,235231,2192
Netherlands,Rotterdam,2022-02-12,236990,1759
Netherlands,Rotterdam,2022-02-13,238528,1538
Netherlands,Rotterdam,2022-02-14,239658,1130
Netherlands,Rotterdam,2022-02-15,241261,1603
Netherlands,Rotterdam,2022-02-16,242919,1658
Netherlands,Rotterdam,2022-02-17,244498,1579
Netherlands,Rotterdam,2022-02-18,245747,1249
Netherlands,Rotterdam,2022-02-19,246431,684
Netherlands,Rotterdam,2022-02-20,247314,883
Netherlands,Rotterdam,2022-02-21,248064,750
Netherlands,Rotterdam,2022-02-22,248851,787
Netherlands,Rotterdam,2022-02-23,249944,1093
Netherlands,Rotterdam,2022-02-24,250998,1054
Netherlands,Rotterdam,2022-02-25,251709,711
Netherlands,Rotterdam,2022-02-26,252589,880
Netherlands,Rotterdam,2022-02-27,253143,554
Netherlands,Rotterdam,2022-02-28,253747,604
Netherlands,Rotterdam,2022-03-01,254606,859
Netherlands,Rotterdam,2022-03-02,255582,976
Netherlands,Rotterdam,2022-03-03,257145,1563
Netherlands,Rotterdam,2022-03-04,258345,1200
Netherlands,Rotterdam,2022-03-05,259573,1228
Netherlands,Rotterdam,2022-03-06,260605,1032
Netherlands,Rotterdam,2022-03-07,261776,1171
Netherlands,Rotterdam,2022-03-08,263381,1605
Netherlands,Rotterdam,2022-03-09,264989,1608
Netherlands,Rotterdam,2022-03-10,266639,1650
Netherlands,Rotterdam,2022-03-11,268205,1566
Netherlands,Rotterdam,2022-03-12,269474,1269
Netherlands,Rotterdam,2022-03-13,270681,1207
Netherlands,Rotterdam,2022-03-14,271808,1127
Netherlands,Rotterdam,2022-03-15,273202,1394
Netherlands,Rotterdam,2022-03-16,274791,1589
Netherlands,Rotterdam,2022-03-17,276185,1394
Netherlands,Rotterdam,2022-03-18,277879,1694
Netherlands,Rotterdam,2022-03-19,278897,1018
Netherlands,Rotterdam,2022-03-20,280019,1122
Netherlands,Rotterdam,2022-03-21,280891,872
Netherlands,Rotterdam,2022-03-22,282005,1114
Netherlands,Rotterdam,2022-03-23,283237,1232
Netherlands,Rotterdam,2022-03-24,284389,1152
Netherlands,Rotterdam,2022-03-25,285462,1073
Netherlands,Rotterdam,2022-03-26,286363,901
Netherlands,Rotterdam,2022-03-27,287167,804
Netherlands,Rotterdam,2022-03-28,287828,661
Netherlands,Rotterdam,2022-03-29,288759,931
Netherlands,Rotterdam,2022-03-30,289805,1046
Netherlands,Rotterdam,2022-03-31,290609,804
Netherlands,Rotterdam,2022-04-01,291330,721
Netherlands,Rotterdam,2022-04-02,291856,526
Netherlands,Rotterdam,2022-04-03,292331,475
Netherlands,Rotterdam,2022-04-04,292710,379
Netherlands,Rotterdam,2022-04-05,293170,460
Netherlands,Rotterdam,2022-04-06,293604,434
Netherlands,Rotterdam,2022-04-07,294087,483
Netherlands,Rotterdam,2022-04-08,294401,314
Netherlands,Rotterdam,2022-04-09,294801,400
Netherlands,Rotterdam,2022-04-10,295067,266
Netherlands,Rotterdam,2022-04-11,295305,238
Netherlands,Rotterdam,2022-04-12,295553,248
Netherlands,Rotterdam,2022-04-13,295738,185
Netherlands,Rotterdam,2022-04-14,295966,228
Netherlands,Rotterdam,2022-04-15,296100,134
Netherlands,Rotterdam,2022-04-16,296240,140
Netherlands,Rotterdam,2022-04-17,296359,119
Netherlands,Rotterdam,2022-04-18,296439,80
Netherlands,Rotterdam,2022-04-19,296576,137
Netherlands,Rotterdam,2022-04-20,296709,133
Netherlands,Rotterdam,2022-04-21,296827,118
Netherlands,Rotterdam,2022-04-22,296954,127
Netherlands,Rotterdam,2022-04-23,297052,98
Netherlands,Rotterdam,2022-04-24,297114,62
Netherlands,Rotterdam,2022-04-25,297166,52
Netherlands,Rotterdam,2022-04-26,297238,72
Netherlands,Rotterdam,2022-04-27,297303,65
Netherlands,Rotterdam,2022-04-28,297377,74
Netherlands,Rotterdam,2022-04-29,297440,63
Netherlands,Rotterdam,2022-04-30,297490,50
Netherlands,Rotterdam,2022-05-01,297546,56
Netherlands,Rotterdam,2022-05-02,297584,38
Netherlands,Rotterdam,2022-05-03,297642,58
Netherlands,Rotterdam,2022-05-04,297715,73
Netherlands,Rotterdam,2022-05-05,297782,67
Netherlands,Rotterdam,2022-05-06,297824,42
Netherlands,Rotterdam,2022-05-07,297878,54
Netherlands,Rotterdam,2022-05-08,297909,31
Netherlands,Rotterdam,2022-05-09,297948,39
Netherlands,Rotterdam,2022-05-10,298008,60
Netherlands,Rotterdam,2022-05-11,298081,73
Netherlands,Rotterdam,2022-05-12,298146,65
Netherlands,Rotterdam,2022-05-13,298201,55
Netherlands,Rotterdam,2022-05-14,298257,56
Netherlands,Rotterdam,2022-05-15,298314,57
Netherlands,Rotterdam,2022-05-16,298343,29
Netherlands,Rotterdam,2022-05-17,298387,44
Netherlands,Rotterdam,2022-05-18,298449,62
Netherlands,Rotterdam,2022-05-19,298584,135
Netherlands,Rotterdam,2022-05-20,298631,47
Netherlands,Rotterdam,2022-05-21,298705,74
Netherlands,Rotterdam,2022-05-22,298743,38
Netherlands,Rotterdam,2022-05-23,298778,35
Netherlands,Rotterdam,2022-05-24,298831,53
Netherlands,Rotterdam,2022-05-25,298892,61
Netherlands,Rotterdam,2022-05-26,298949,57
Netherlands,Rotterdam,2022-05-27,298985,36
Netherlands,Rotterdam,2022-05-28,299034,49
Netherlands,Rotterdam,2022-05-29,299075,41
Netherlands,Rotterdam,2022-05-30,299122,47
Netherlands,Rotterdam,2022-05-31,299194,72
Netherlands,Rotterdam,2022-06-01,299275,81
Netherlands,Rotterdam,2022-06-02,299363,88
Netherlands,Rotterdam,2022-06-03,299456,93
Netherlands,Rotterdam,2022-06-04,299532,76
Netherlands,Rotterdam,2022-06-05,299580,48
Netherlands,Rotterdam,2022-06-06,299627,47
Netherlands,Rotterdam,2022-06-07,299684,57
Netherlands,Rotterdam,2022-06-08,299743,59
Netherlands,Rotterdam,2022-06-09,299842,99
Netherlands,Rotterdam,2022-06-10,299916,74
Netherlands,Rotterdam,2022-06-11,300035,119
Netherlands,Rotterdam,2022-06-12,300113,78
Netherlands,Rotterdam,2022-06-13,300183,70
Netherlands,Rotterdam,2022-06-14,300288,105
Netherlands,Rotterdam,2022-06-15,300403,115
Netherlands,Rotterdam,2022-06-16,300581,178
Netherlands,Rotterdam,2022-06-17,300715,134
Netherlands,Rotterdam,2022-06-18,300910,195
Netherlands,Rotterdam,2022-06-19,301034,124
Netherlands,Rotterdam,2022-06-20,301134,100
Netherlands,Rotterdam,2022-06-21,301339,205
Netherlands,Rotterdam,2022-06-22,301495,156
Netherlands,Rotterdam,2022-06-23,301736,241
Netherlands,Rotterdam,2022-06-24,301929,193
Netherlands,Rotterdam,2022-06-25,302091,162
Netherlands,Rotterdam,2022-06-26,302294,203
Netherlands,Rotterdam,2022-06-27,302407,113
Netherlands,Rotterdam,2022-06-28,302550,143
Netherlands,Rotterdam,2022-06-29,302797,247
Netherlands,Rotterdam,2022-06-30,303068,271
Netherlands,Rotterdam,2022-07-01,303275,207
Netherlands,Rotterdam,2022-07-02,303514,239
Netherlands,Rotterdam,2022-07-03,303663,149
Netherlands,Rotterdam,2022-07-04,303802,139
Netherlands,Rotterdam,2022-07-05,303922,120
Netherlands,Rotterdam,2022-07-06,304287,365
Netherlands,Rotterdam,2022-07-07,304515,228
Netherlands,Rotterdam,2022-07-08,304906,391
Netherlands,Rotterdam,2022-07-09,305184,278
Netherlands,Rotterdam,2022-07-10,305473,289
Netherlands,Rotterdam,2022-07-11,305622,149
Netherlands,Rotterdam,2022-07-12,305941,319
Netherlands,Rotterdam,2022-07-13,306212,271
Netherlands,Rotterdam,2022-07-14,306529,317
Netherlands,Rotterdam,2022-07-15,306781,252
Netherlands,Rotterdam,2022-07-16,307000,219
Netherlands,Rotterdam,2022-07-17,307191,191
Netherlands,Rotterdam,2022-07-18,307297,106
Netherlands,Rotterdam,2022-07-19,307466,169
Netherlands,Rotterdam,2022-07-20,307638,172
Netherlands,Rotterdam,2022-07-21,307852,214
Netherlands,Rotterdam,2022-07-22,307994,142
Netherlands,Rotterdam,2022-07-23,308165,171
Netherlands,Rotterdam,2022-07-24,308286,121
Netherlands,Rotterdam,2022-07-25,308363,77
Netherlands,Rotterdam,2022-07-26,308497,134
Netherlands,Rotterdam,2022-07-27,308582,85
Netherlands,Rotterdam,2022-07-28,308759,177
Netherlands,Rotterdam,2022-07-29,308847,88
Netherlands,Rotterdam,2022-07-30,308965,118
Netherlands,Rotterdam,2022-07-31,309020,55
Netherlands,Rotterdam,2022-08-01,309119,99
Netherlands,Rotterdam,2022-08-02,309213,94
Netherlands,Rotterdam,2022-08-03,309323,110
Netherlands,Rotterdam,2022-08-04,309400,77
Netherlands,Rotterdam,2022-08-05,309481,81
Netherlands,Rotterdam,2022-08-06,309573,92
Netherlands,Rotterdam,2022-08-07,309620,47
Netherlands,Rotterdam,2022-08-08,309661,41
Netherlands,Rotterdam,2022-08-09,309734,73
Netherlands,Rotterdam,2022-08-10,309812,78
Netherlands,Rotterdam,2022-08-11,309893,81
Netherlands,Rotterdam,2022-08-12,309974,81
Netherlands,Rotterdam,2022-08-13,310034,60
Netherlands,Rotterdam,2022-08-14,310098,64
Netherlands,Rotterdam,2022-08-15,310127,29
Netherlands,Rotterdam,2022-08-16,310205,78
Netherlands,Rotterdam,2022-08-17,310279,74
Netherlands,Rotterdam,2022-08-18,310279,0
Netherlands,Rotterdam,2022-08-19,310378,99
Netherlands,Rotterdam,2022-08-20,310430,52
Netherlands,Rotterdam,2022-08-21,310474,44
Netherlands,Rotterdam,2022-08-22,310498,24
Netherlands,Rotterdam,2022-08-23,310525,27
Netherlands,Rotterdam,2022-08-24,310580,55
Netherlands,Rotterdam,2022-08-25,310657,77
Netherlands,Rotterdam,2022-08-26,310699,42
Netherlands,Rotterdam,2022-08-27,310762,63
Netherlands,Rotterdam,2022-08-28,310792,30
Netherlands,Rotterdam,2022-08-29,310816,24
Netherlands,Rotterdam,2022-08-30,310845,29
Netherlands,Rotterdam,2022-08-31,310883,38
Netherlands,Rotterdam,2022-09-01,310925,42
Netherlands,Rotterdam,2022-09-02,310961,36
Netherlands,Rotterdam,2022-09-03,311005,44
Netherlands,Rotterdam,2022-09-04,311032,27
Netherlands,Rotterdam,2022-09-05,311054,22
Netherlands,Rotterdam,2022-09-06,311094,40
Netherlands,Rotterdam,2022-09-07,311156,62
Netherlands,Rotterdam,2022-09-08,311207,51
Netherlands,Rotterdam,2022-09-09,311259,52
Netherlands,Utrecht,2020-03-02,NA,0
Netherlands,Utrecht,2020-03-03,2,0
Netherlands,Utrecht,2020-03-04,2,0
Netherlands,Utrecht,2020-03-05,6,4
Netherlands,Utrecht,2020-03-06,8,2
Netherlands,Utrecht,2020-03-07,11,3
Netherlands,Utrecht,2020-03-08,13,2
Netherlands,Utrecht,2020-03-09,13,0
Netherlands,Utrecht,2020-03-10,14,1
Netherlands,Utrecht,2020-03-11,18,4
Netherlands,Utrecht,2020-03-12,25,7
Netherlands,Utrecht,2020-03-13,26,1
Netherlands,Utrecht,2020-03-14,30,4
Netherlands,Utrecht,2020-03-15,38,8
Netherlands,Utrecht,2020-03-16,48,10
Netherlands,Utrecht,2020-03-17,60,12
Netherlands,Utrecht,2020-03-18,69,9
Netherlands,Utrecht,2020-03-19,83,14
Netherlands,Utrecht,2020-03-20,101,18
Netherlands,Utrecht,2020-03-21,121,20
Netherlands,Utrecht,2020-03-22,131,10
Netherlands,Utrecht,2020-03-23,145,14
Netherlands,Utrecht,2020-03-24,160,15
Netherlands,Utrecht,2020-03-25,191,31
Netherlands,Utrecht,2020-03-26,215,24
Netherlands,Utrecht,2020-03-27,243,28
Netherlands,Utrecht,2020-03-28,265,22
Netherlands,Utrecht,2020-03-29,290,25
Netherlands,Utrecht,2020-03-30,307,17
Netherlands,Utrecht,2020-03-31,NA,0
Netherlands,Utrecht,2020-04-01,NA,0
Netherlands,Utrecht,2020-04-02,NA,0
Netherlands,Utrecht,2020-04-03,NA,0
Netherlands,Utrecht,2020-04-04,NA,0
Netherlands,Utrecht,2020-04-05,NA,0
Netherlands,Utrecht,2020-04-06,NA,0
Netherlands,Utrecht,2020-04-07,NA,0
Netherlands,Utrecht,2020-04-08,470,0
Netherlands,Utrecht,2020-04-09,480,10
Netherlands,Utrecht,2020-04-10,496,16
Netherlands,Utrecht,2020-04-11,510,14
Netherlands,Utrecht,2020-04-12,533,23
Netherlands,Utrecht,2020-04-13,558,25
Netherlands,Utrecht,2020-04-14,577,19
Netherlands,Utrecht,2020-04-15,591,14
Netherlands,Utrecht,2020-04-16,605,14
Netherlands,Utrecht,2020-04-17,624,19
Netherlands,Utrecht,2020-04-18,639,15
Netherlands,Utrecht,2020-04-19,652,13
Netherlands,Utrecht,2020-04-20,659,7
Netherlands,Utrecht,2020-04-21,675,16
Netherlands,Utrecht,2020-04-22,683,8
Netherlands,Utrecht,2020-04-23,699,16
Netherlands,Utrecht,2020-04-24,719,20
Netherlands,Utrecht,2020-04-25,732,13
Netherlands,Utrecht,2020-04-26,759,27
Netherlands,Utrecht,2020-04-27,766,7
Netherlands,Utrecht,2020-04-28,777,11
Netherlands,Utrecht,2020-04-29,788,11
Netherlands,Utrecht,2020-04-30,802,14
Netherlands,Utrecht,2020-05-01,815,13
Netherlands,Utrecht,2020-05-02,829,14
Netherlands,Utrecht,2020-05-03,842,13
Netherlands,Utrecht,2020-05-04,846,4
Netherlands,Utrecht,2020-05-05,858,12
Netherlands,Utrecht,2020-05-06,859,1
Netherlands,Utrecht,2020-05-07,901,42
Netherlands,Utrecht,2020-05-08,908,7
Netherlands,Utrecht,2020-05-09,912,4
Netherlands,Utrecht,2020-05-10,925,13
Netherlands,Utrecht,2020-05-11,927,2
Netherlands,Utrecht,2020-05-12,934,7
Netherlands,Utrecht,2020-05-13,941,7
Netherlands,Utrecht,2020-05-14,950,9
Netherlands,Utrecht,2020-05-15,954,4
Netherlands,Utrecht,2020-05-16,964,10
Netherlands,Utrecht,2020-05-17,970,6
Netherlands,Utrecht,2020-05-18,973,3
Netherlands,Utrecht,2020-05-19,973,0
Netherlands,Utrecht,2020-05-20,981,8
Netherlands,Utrecht,2020-05-21,991,10
Netherlands,Utrecht,2020-05-22,997,6
Netherlands,Utrecht,2020-05-23,1006,9
Netherlands,Utrecht,2020-05-24,1010,4
Netherlands,Utrecht,2020-05-25,1016,6
Netherlands,Utrecht,2020-05-26,1021,5
Netherlands,Utrecht,2020-05-27,1029,8
Netherlands,Utrecht,2020-05-28,1041,12
Netherlands,Utrecht,2020-05-29,1054,13
Netherlands,Utrecht,2020-05-30,1059,5
Netherlands,Utrecht,2020-05-31,1077,18
Netherlands,Utrecht,2020-06-01,1084,7
Netherlands,Utrecht,2020-06-02,1092,8
Netherlands,Utrecht,2020-06-03,1099,7
Netherlands,Utrecht,2020-06-04,1112,13
Netherlands,Utrecht,2020-06-05,1129,17
Netherlands,Utrecht,2020-06-06,1139,10
Netherlands,Utrecht,2020-06-07,1148,9
Netherlands,Utrecht,2020-06-08,1156,8
Netherlands,Utrecht,2020-06-09,1163,7
Netherlands,Utrecht,2020-06-10,1173,10
Netherlands,Utrecht,2020-06-11,1181,8
Netherlands,Utrecht,2020-06-12,1191,10
Netherlands,Utrecht,2020-06-13,1194,3
Netherlands,Utrecht,2020-06-14,1203,9
Netherlands,Utrecht,2020-06-15,1211,8
Netherlands,Utrecht,2020-06-16,1221,10
Netherlands,Utrecht,2020-06-17,1228,7
Netherlands,Utrecht,2020-06-18,1232,4
Netherlands,Utrecht,2020-06-19,1235,3
Netherlands,Utrecht,2020-06-20,1240,5
Netherlands,Utrecht,2020-06-21,1246,6
Netherlands,Utrecht,2020-06-22,1251,5
Netherlands,Utrecht,2020-06-23,1261,10
Netherlands,Utrecht,2020-06-24,1265,4
Netherlands,Utrecht,2020-06-25,1280,15
Netherlands,Utrecht,2020-06-26,1283,3
Netherlands,Utrecht,2020-06-27,1286,3
Netherlands,Utrecht,2020-06-28,1289,3
Netherlands,Utrecht,2020-06-29,1296,7
Netherlands,Utrecht,2020-06-30,1300,4
Netherlands,Utrecht,2020-07-01,1302,2
Netherlands,Utrecht,2020-07-02,1302,0
Netherlands,Utrecht,2020-07-03,1303,1
Netherlands,Utrecht,2020-07-04,1313,10
Netherlands,Utrecht,2020-07-05,1319,6
Netherlands,Utrecht,2020-07-06,1320,1
Netherlands,Utrecht,2020-07-07,1323,3
Netherlands,Utrecht,2020-07-08,1323,0
Netherlands,Utrecht,2020-07-09,1330,7
Netherlands,Utrecht,2020-07-10,1332,2
Netherlands,Utrecht,2020-07-11,1338,6
Netherlands,Utrecht,2020-07-12,1340,2
Netherlands,Utrecht,2020-07-13,1347,7
Netherlands,Utrecht,2020-07-14,1351,4
Netherlands,Utrecht,2020-07-15,1361,10
Netherlands,Utrecht,2020-07-16,1366,5
Netherlands,Utrecht,2020-07-17,1371,5
Netherlands,Utrecht,2020-07-18,1379,8
Netherlands,Utrecht,2020-07-19,1387,8
Netherlands,Utrecht,2020-07-20,1399,12
Netherlands,Utrecht,2020-07-21,1405,6
Netherlands,Utrecht,2020-07-22,1410,5
Netherlands,Utrecht,2020-07-23,1416,6
Netherlands,Utrecht,2020-07-24,1417,1
Netherlands,Utrecht,2020-07-25,1422,5
Netherlands,Utrecht,2020-07-26,1427,5
Netherlands,Utrecht,2020-07-27,1431,4
Netherlands,Utrecht,2020-07-28,1433,2
Netherlands,Utrecht,2020-07-29,1444,11
Netherlands,Utrecht,2020-07-30,1458,14
Netherlands,Utrecht,2020-07-31,1483,25
Netherlands,Utrecht,2020-08-01,1489,6
Netherlands,Utrecht,2020-08-02,1503,14
Netherlands,Utrecht,2020-08-03,1515,12
Netherlands,Utrecht,2020-08-04,1532,17
Netherlands,Utrecht,2020-08-05,1544,12
Netherlands,Utrecht,2020-08-06,1571,27
Netherlands,Utrecht,2020-08-07,1604,33
Netherlands,Utrecht,2020-08-08,1621,17
Netherlands,Utrecht,2020-08-09,1641,20
Netherlands,Utrecht,2020-08-10,1657,16
Netherlands,Utrecht,2020-08-11,1674,17
Netherlands,Utrecht,2020-08-12,1694,20
Netherlands,Utrecht,2020-08-13,1712,18
Netherlands,Utrecht,2020-08-14,1729,17
Netherlands,Utrecht,2020-08-15,1748,19
Netherlands,Utrecht,2020-08-16,1761,13
Netherlands,Utrecht,2020-08-17,1774,13
Netherlands,Utrecht,2020-08-18,1784,10
Netherlands,Utrecht,2020-08-19,1800,16
Netherlands,Utrecht,2020-08-20,1814,14
Netherlands,Utrecht,2020-08-21,1831,17
Netherlands,Utrecht,2020-08-22,1856,25
Netherlands,Utrecht,2020-08-23,1872,16
Netherlands,Utrecht,2020-08-24,1886,14
Netherlands,Utrecht,2020-08-25,1899,13
Netherlands,Utrecht,2020-08-26,1909,10
Netherlands,Utrecht,2020-08-27,1937,28
Netherlands,Utrecht,2020-08-28,1949,12
Netherlands,Utrecht,2020-08-29,1970,21
Netherlands,Utrecht,2020-08-30,1996,26
Netherlands,Utrecht,2020-08-31,2014,18
Netherlands,Utrecht,2020-09-01,2031,17
Netherlands,Utrecht,2020-09-02,2057,26
Netherlands,Utrecht,2020-09-03,2074,17
Netherlands,Utrecht,2020-09-04,2103,29
Netherlands,Utrecht,2020-09-05,2131,28
Netherlands,Utrecht,2020-09-06,2159,28
Netherlands,Utrecht,2020-09-07,2190,31
Netherlands,Utrecht,2020-09-08,2230,40
Netherlands,Utrecht,2020-09-09,2274,44
Netherlands,Utrecht,2020-09-10,2290,16
Netherlands,Utrecht,2020-09-11,2323,33
Netherlands,Utrecht,2020-09-12,2368,45
Netherlands,Utrecht,2020-09-13,2398,30
Netherlands,Utrecht,2020-09-14,2440,42
Netherlands,Utrecht,2020-09-15,2482,42
Netherlands,Utrecht,2020-09-16,2528,46
Netherlands,Utrecht,2020-09-17,2609,81
Netherlands,Utrecht,2020-09-18,2680,71
Netherlands,Utrecht,2020-09-19,2737,57
Netherlands,Utrecht,2020-09-20,2801,64
Netherlands,Utrecht,2020-09-21,2877,76
Netherlands,Utrecht,2020-09-22,2937,60
Netherlands,Utrecht,2020-09-23,3013,76
Netherlands,Utrecht,2020-09-24,3099,86
Netherlands,Utrecht,2020-09-25,3208,109
Netherlands,Utrecht,2020-09-26,3291,83
Netherlands,Utrecht,2020-09-27,3369,78
Netherlands,Utrecht,2020-09-28,3438,69
Netherlands,Utrecht,2020-09-29,3508,70
Netherlands,Utrecht,2020-09-30,3632,124
Netherlands,Utrecht,2020-10-01,3733,101
Netherlands,Utrecht,2020-10-02,3857,124
Netherlands,Utrecht,2020-10-03,4000,143
Netherlands,Utrecht,2020-10-04,4133,133
Netherlands,Utrecht,2020-10-05,4241,108
Netherlands,Utrecht,2020-10-06,4416,175
Netherlands,Utrecht,2020-10-07,4601,185
Netherlands,Utrecht,2020-10-08,4781,180
Netherlands,Utrecht,2020-10-09,4997,216
Netherlands,Utrecht,2020-10-10,5218,221
Netherlands,Utrecht,2020-10-11,5452,234
Netherlands,Utrecht,2020-10-12,5635,183
Netherlands,Utrecht,2020-10-13,5941,306
Netherlands,Utrecht,2020-10-14,6085,144
Netherlands,Utrecht,2020-10-15,6388,303
Netherlands,Utrecht,2020-10-16,6651,263
Netherlands,Utrecht,2020-10-17,6882,231
Netherlands,Utrecht,2020-10-18,7149,267
Netherlands,Utrecht,2020-10-19,7468,319
Netherlands,Utrecht,2020-10-20,7679,211
Netherlands,Utrecht,2020-10-21,7868,189
Netherlands,Utrecht,2020-10-22,8117,249
Netherlands,Utrecht,2020-10-23,8413,296
Netherlands,Utrecht,2020-10-24,8659,246
Netherlands,Utrecht,2020-10-25,8999,340
Netherlands,Utrecht,2020-10-26,9256,257
Netherlands,Utrecht,2020-10-27,9532,276
Netherlands,Utrecht,2020-10-28,9724,192
Netherlands,Utrecht,2020-10-29,10025,301
Netherlands,Utrecht,2020-10-30,10314,289
Netherlands,Utrecht,2020-10-31,10531,217
Netherlands,Utrecht,2020-11-01,10696,165
Netherlands,Utrecht,2020-11-02,10887,191
Netherlands,Utrecht,2020-11-03,11052,165
Netherlands,Utrecht,2020-11-04,11221,169
Netherlands,Utrecht,2020-11-05,11368,147
Netherlands,Utrecht,2020-11-06,11515,147
Netherlands,Utrecht,2020-11-07,11647,132
Netherlands,Utrecht,2020-11-08,11788,141
Netherlands,Utrecht,2020-11-09,11882,94
Netherlands,Utrecht,2020-11-10,11982,100
Netherlands,Utrecht,2020-11-11,12062,80
Netherlands,Utrecht,2020-11-12,12179,117
Netherlands,Utrecht,2020-11-13,12309,130
Netherlands,Utrecht,2020-11-14,12424,115
Netherlands,Utrecht,2020-11-15,12531,107
Netherlands,Utrecht,2020-11-16,12613,82
Netherlands,Utrecht,2020-11-17,12684,71
Netherlands,Utrecht,2020-11-18,12761,77
Netherlands,Utrecht,2020-11-19,12908,147
Netherlands,Utrecht,2020-11-20,13057,149
Netherlands,Utrecht,2020-11-21,13126,69
Netherlands,Utrecht,2020-11-22,13233,107
Netherlands,Utrecht,2020-11-23,13303,70
Netherlands,Utrecht,2020-11-24,13372,69
Netherlands,Utrecht,2020-11-25,13460,88
Netherlands,Utrecht,2020-11-26,13561,101
Netherlands,Utrecht,2020-11-27,13647,86
Netherlands,Utrecht,2020-11-28,13707,60
Netherlands,Utrecht,2020-11-29,13794,87
Netherlands,Utrecht,2020-11-30,13866,72
Netherlands,Utrecht,2020-12-01,13948,82
Netherlands,Utrecht,2020-12-02,14044,96
Netherlands,Utrecht,2020-12-03,14123,79
Netherlands,Utrecht,2020-12-04,14239,116
Netherlands,Utrecht,2020-12-05,14358,119
Netherlands,Utrecht,2020-12-06,14465,107
Netherlands,Utrecht,2020-12-07,14551,86
Netherlands,Utrecht,2020-12-08,14648,97
Netherlands,Utrecht,2020-12-09,14762,114
Netherlands,Utrecht,2020-12-10,14910,148
Netherlands,Utrecht,2020-12-11,15050,140
Netherlands,Utrecht,2020-12-12,15195,145
Netherlands,Utrecht,2020-12-13,15325,130
Netherlands,Utrecht,2020-12-14,15427,102
Netherlands,Utrecht,2020-12-15,15569,142
Netherlands,Utrecht,2020-12-16,15770,201
Netherlands,Utrecht,2020-12-17,15885,115
Netherlands,Utrecht,2020-12-18,16053,168
Netherlands,Utrecht,2020-12-19,16208,155
Netherlands,Utrecht,2020-12-20,16402,194
Netherlands,Utrecht,2020-12-21,16560,158
Netherlands,Utrecht,2020-12-22,16703,143
Netherlands,Utrecht,2020-12-23,16860,157
Netherlands,Utrecht,2020-12-24,17013,153
Netherlands,Utrecht,2020-12-25,17180,167
Netherlands,Utrecht,2020-12-26,17317,137
Netherlands,Utrecht,2020-12-27,17391,74
Netherlands,Utrecht,2020-12-28,17484,93
Netherlands,Utrecht,2020-12-29,17589,105
Netherlands,Utrecht,2020-12-30,17723,134
Netherlands,Utrecht,2020-12-31,17869,146
Netherlands,Utrecht,2021-01-01,17981,112
Netherlands,Utrecht,2021-01-02,18091,110
Netherlands,Utrecht,2021-01-03,18161,70
Netherlands,Utrecht,2021-01-04,18259,98
Netherlands,Utrecht,2021-01-05,18377,118
Netherlands,Utrecht,2021-01-06,18491,114
Netherlands,Utrecht,2021-01-07,18617,126
Netherlands,Utrecht,2021-01-08,18714,97
Netherlands,Utrecht,2021-01-09,18812,98
Netherlands,Utrecht,2021-01-10,18901,89
Netherlands,Utrecht,2021-01-11,18981,80
Netherlands,Utrecht,2021-01-12,19037,56
Netherlands,Utrecht,2021-01-13,19159,122
Netherlands,Utrecht,2021-01-14,19225,66
Netherlands,Utrecht,2021-01-15,19304,79
Netherlands,Utrecht,2021-01-16,19400,96
Netherlands,Utrecht,2021-01-17,19483,83
Netherlands,Utrecht,2021-01-18,19530,47
Netherlands,Utrecht,2021-01-19,19579,49
Netherlands,Utrecht,2021-01-20,19662,83
Netherlands,Utrecht,2021-01-21,19742,80
Netherlands,Utrecht,2021-01-22,19827,85
Netherlands,Utrecht,2021-01-23,19886,59
Netherlands,Utrecht,2021-01-24,19956,70
Netherlands,Utrecht,2021-01-25,19986,30
Netherlands,Utrecht,2021-01-26,20031,45
Netherlands,Utrecht,2021-01-27,20097,66
Netherlands,Utrecht,2021-01-28,20155,58
Netherlands,Utrecht,2021-01-29,20218,63
Netherlands,Utrecht,2021-01-30,20268,50
Netherlands,Utrecht,2021-01-31,20315,47
Netherlands,Utrecht,2021-02-01,20356,41
Netherlands,Utrecht,2021-02-02,20397,41
Netherlands,Utrecht,2021-02-03,20452,55
Netherlands,Utrecht,2021-02-04,20494,42
Netherlands,Utrecht,2021-02-05,20554,60
Netherlands,Utrecht,2021-02-06,20607,53
Netherlands,Utrecht,2021-02-07,20667,60
Netherlands,Utrecht,2021-02-08,20705,38
Netherlands,Utrecht,2021-02-09,20720,15
Netherlands,Utrecht,2021-02-10,20772,52
Netherlands,Utrecht,2021-02-11,20833,61
Netherlands,Utrecht,2021-02-12,20898,65
Netherlands,Utrecht,2021-02-13,20939,41
Netherlands,Utrecht,2021-02-14,20978,39
Netherlands,Utrecht,2021-02-15,21028,50
Netherlands,Utrecht,2021-02-16,21067,39
Netherlands,Utrecht,2021-02-17,21106,39
Netherlands,Utrecht,2021-02-18,21161,55
Netherlands,Utrecht,2021-02-19,21210,49
Netherlands,Utrecht,2021-02-20,21269,59
Netherlands,Utrecht,2021-02-21,21336,67
Netherlands,Utrecht,2021-02-22,21377,41
Netherlands,Utrecht,2021-02-23,21427,50
