"date,""mcccityname1"",""cases"""
"2020-04-28,""Cuiaba"",12"
"2020-04-28,""Fortaleza"",155"
"2020-04-28,""Goiania"",0"
"2020-04-28,""Joao Pessoa"",26"
"2020-04-28,""Maceio"",110"
"2020-04-28,""Manaus"",161"
"2020-04-28,""Natal"",117"
"2020-04-28,""Porto Alegre"",11"
"2020-04-28,""Recife"",187"
"2020-04-28,""Salvador"",148"
"2020-04-28,""Sao Luis"",0"
"2020-04-28,""Sao Paulo"",1408"
"2020-04-28,""Teresina"",13"
"2020-04-28,""Vitoria"",33"
"2020-04-29,""Belo Horizonte"",8"
"2020-04-29,""Belem"",143"
"2020-04-29,""Curitiba"",2"
"2020-04-29,""Cuiaba"",8"
"2020-04-29,""Fortaleza"",231"
"2020-04-29,""Goiania"",0"
"2020-04-29,""Joao Pessoa"",63"
"2020-04-29,""Maceio"",146"
"2020-04-29,""Manaus"",192"
"2020-04-29,""Natal"",48"
"2020-04-29,""Porto Alegre"",6"
"2020-04-29,""Recife"",265"
"2020-04-29,""Salvador"",62"
"2020-04-29,""Sao Luis"",0"
"2020-04-29,""Sao Paulo"",1241"
"2020-04-29,""Teresina"",37"
"2020-04-29,""Vitoria"",74"
"2020-04-30,""Belo Horizonte"",16"
"2020-04-30,""Belem"",171"
"2020-04-30,""Curitiba"",5"
"2020-04-30,""Cuiaba"",10"
"2020-04-30,""Fortaleza"",258"
"2020-04-30,""Goiania"",0"
"2020-04-30,""Joao Pessoa"",64"
"2020-04-30,""Maceio"",62"
"2020-04-30,""Manaus"",182"
"2020-04-30,""Natal"",64"
"2020-04-30,""Porto Alegre"",4"
"2020-04-30,""Recife"",357"
"2020-04-30,""Salvador"",145"
"2020-04-30,""Sao Luis"",0"
"2020-04-30,""Sao Paulo"",1511"
"2020-04-30,""Teresina"",62"
"2020-04-30,""Vitoria"",28"
"2020-05-01,""Belo Horizonte"",17"
"2020-05-01,""Belem"",134"
"2020-05-01,""Curitiba"",4"
"2020-05-01,""Cuiaba"",9"
"2020-05-01,""Fortaleza"",112"
"2020-05-01,""Goiania"",0"
"2020-05-01,""Joao Pessoa"",51"
"2020-05-01,""Maceio"",155"
"2020-05-01,""Manaus"",218"
"2020-05-01,""Natal"",36"
"2020-05-01,""Porto Alegre"",4"
"2020-05-01,""Recife"",241"
"2020-05-01,""Salvador"",211"
"2020-05-01,""Sao Luis"",0"
"2020-05-01,""Sao Paulo"",938"
"2020-05-01,""Teresina"",37"
"2020-05-01,""Vitoria"",34"
"2020-05-02,""Belo Horizonte"",16"
"2020-05-02,""Belem"",188"
"2020-05-02,""Curitiba"",3"
"2020-05-02,""Cuiaba"",14"
"2020-05-02,""Fortaleza"",271"
"2020-05-02,""Goiania"",0"
"2020-05-02,""Joao Pessoa"",87"
"2020-05-02,""Maceio"",116"
"2020-05-02,""Manaus"",167"
"2020-05-02,""Natal"",10"
"2020-05-02,""Porto Alegre"",-1"
"2020-05-02,""Recife"",432"
"2020-05-02,""Salvador"",105"
"2020-05-02,""Sao Luis"",0"
"2020-05-02,""Sao Paulo"",407"
"2020-05-02,""Teresina"",38"
"2020-05-02,""Vitoria"",33"
"2020-05-03,""Belo Horizonte"",20"
"2020-05-03,""Belem"",42"
"2020-05-03,""Curitiba"",3"
"2020-05-03,""Cuiaba"",3"
"2020-05-03,""Fortaleza"",64"
"2020-05-03,""Goiania"",0"
"2020-05-03,""Joao Pessoa"",10"
"2020-05-03,""Maceio"",55"
"2020-05-03,""Manaus"",414"
"2020-05-03,""Natal"",9"
"2020-05-03,""Porto Alegre"",6"
"2020-05-03,""Recife"",249"
"2020-05-03,""Salvador"",147"
"2020-05-03,""Sao Luis"",0"
"2020-05-03,""Sao Paulo"",328"
"2020-05-03,""Teresina"",27"
"2020-05-03,""Vitoria"",7"
"2020-05-04,""Belo Horizonte"",199"
"2020-05-04,""Belem"",170"
"2020-05-04,""Curitiba"",1"
"2020-05-04,""Cuiaba"",15"
"2020-05-04,""Fortaleza"",1781"
"2020-05-04,""Goiania"",0"
"2020-05-04,""Joao Pessoa"",91"
"2020-05-04,""Maceio"",81"
"2020-05-04,""Manaus"",272"
"2020-05-04,""Natal"",24"
"2020-05-04,""Porto Alegre"",4"
"2020-05-04,""Recife"",105"
"2020-05-04,""Salvador"",124"
"2020-05-04,""Sao Luis"",0"
"2020-05-04,""Sao Paulo"",251"
"2020-05-04,""Teresina"",55"
"2020-05-04,""Vitoria"",24"
"2020-05-05,""Belo Horizonte"",6"
"2020-05-05,""Belem"",241"
"2020-05-05,""Curitiba"",3"
"2020-05-05,""Cuiaba"",6"
"2020-05-05,""Fortaleza"",311"
"2020-05-05,""Goiania"",0"
"2020-05-05,""Joao Pessoa"",63"
"2020-05-05,""Maceio"",36"
"2020-05-05,""Manaus"",460"
"2020-05-05,""Natal"",57"
"2020-05-05,""Porto Alegre"",3"
"2020-05-05,""Recife"",0"
"2020-05-05,""Salvador"",229"
"2020-05-05,""Sao Luis"",3"
"2020-05-05,""Sao Paulo"",1067"
"2020-05-05,""Teresina"",40"
"2020-05-05,""Vitoria"",47"
"2020-05-06,""Belo Horizonte"",6"
"2020-05-06,""Belem"",465"
"2020-05-06,""Curitiba"",7"
"2020-05-06,""Cuiaba"",9"
"2020-05-06,""Fortaleza"",552"
"2020-05-06,""Goiania"",0"
"2020-05-06,""Joao Pessoa"",42"
"2020-05-06,""Maceio"",62"
"2020-05-06,""Manaus"",670"
"2020-05-06,""Natal"",35"
"2020-05-06,""Porto Alegre"",10"
"2020-05-06,""Recife"",0"
"2020-05-06,""Salvador"",148"
"2020-05-06,""Sao Luis"",0"
"2020-05-06,""Sao Paulo"",2047"
"2020-05-06,""Teresina"",73"
"2020-05-06,""Vitoria"",27"
"2020-05-07,""Belo Horizonte"",58"
"2020-05-07,""Belem"",176"
"2020-05-07,""Curitiba"",7"
"2020-05-07,""Cuiaba"",6"
"2020-05-07,""Fortaleza"",608"
"2020-05-07,""Goiania"",1"
"2020-05-07,""Joao Pessoa"",75"
"2020-05-07,""Maceio"",115"
"2020-05-07,""Manaus"",423"
"2020-05-07,""Natal"",0"
"2020-05-07,""Porto Alegre"",2"
"2020-05-07,""Recife"",968"
"2020-05-07,""Salvador"",130"
"2020-05-07,""Sao Luis"",0"
"2020-05-07,""Sao Paulo"",1086"
"2020-05-07,""Teresina"",44"
"2020-05-07,""Vitoria"",55"
"2020-05-08,""Belo Horizonte"",11"
"2020-05-08,""Belem"",208"
"2020-05-08,""Curitiba"",9"
"2020-05-08,""Cuiaba"",8"
"2020-05-08,""Fortaleza"",807"
"2020-05-08,""Goiania"",-2"
"2020-05-08,""Joao Pessoa"",80"
"2020-05-08,""Maceio"",108"
"2020-05-08,""Manaus"",137"
"2020-05-08,""Natal"",70"
"2020-05-08,""Porto Alegre"",19"
"2020-05-08,""Recife"",0"
"2020-05-08,""Salvador"",252"
"2020-05-08,""Sao Luis"",11"
"2020-05-08,""Sao Paulo"",1094"
"2020-05-08,""Teresina"",36"
"2020-05-08,""Vitoria"",34"
"2020-05-09,""Belo Horizonte"",34"
"2020-05-09,""Belem"",159"
"2020-05-09,""Brasilia"",1"
"2020-05-09,""Curitiba"",12"
"2020-05-09,""Cuiaba"",27"
"2020-05-09,""Fortaleza"",519"
"2020-05-09,""Goiania"",0"
"2020-05-09,""Joao Pessoa"",52"
"2020-05-09,""Maceio"",94"
"2020-05-09,""Manaus"",709"
"2020-05-09,""Natal"",0"
"2020-05-09,""Porto Alegre"",9"
"2020-05-09,""Recife"",806"
"2020-05-09,""Salvador"",213"
"2020-05-09,""Sao Luis"",0"
"2020-05-09,""Sao Paulo"",1420"
"2020-05-09,""Teresina"",22"
"2020-05-09,""Vitoria"",20"
"2020-05-10,""Belo Horizonte"",13"
"2020-05-10,""Belem"",71"
"2020-05-10,""Brasilia"",0"
"2020-05-10,""Curitiba"",2"
"2020-05-10,""Cuiaba"",12"
"2020-05-10,""Fortaleza"",561"
"2020-05-10,""Goiania"",0"
"2020-05-10,""Joao Pessoa"",65"
"2020-05-10,""Maceio"",50"
"2020-05-10,""Manaus"",455"
"2020-05-10,""Natal"",1"
"2020-05-10,""Porto Alegre"",1"
"2020-05-10,""Recife"",403"
"2020-05-10,""Salvador"",328"
"2020-05-10,""Sao Luis"",0"
"2020-05-10,""Sao Paulo"",520"
"2020-05-10,""Teresina"",31"
"2020-05-10,""Vitoria"",25"
"2020-05-11,""Belo Horizonte"",6"
"2020-05-11,""Belem"",233"
"2020-05-11,""Brasilia"",0"
"2020-05-11,""Curitiba"",7"
"2020-05-11,""Cuiaba"",1"
"2020-05-11,""Fortaleza"",379"
"2020-05-11,""Goiania"",1"
"2020-05-11,""Joao Pessoa"",51"
"2020-05-11,""Maceio"",54"
"2020-05-11,""Manaus"",66"
"2020-05-11,""Natal"",35"
"2020-05-11,""Porto Alegre"",21"
"2020-05-11,""Recife"",240"
"2020-05-11,""Salvador"",214"
"2020-05-11,""Sao Luis"",0"
"2020-05-11,""Sao Paulo"",464"
"2020-05-11,""Teresina"",61"
"2020-05-11,""Vitoria"",42"
"2020-05-12,""Belo Horizonte"",13"
"2020-05-12,""Belem"",393"
"2020-05-12,""Brasilia"",2"
"2020-05-12,""Curitiba"",19"
"2020-05-12,""Cuiaba"",3"
"2020-05-12,""Fortaleza"",549"
"2020-05-12,""Goiania"",0"
"2020-05-12,""Joao Pessoa"",86"
"2020-05-12,""Maceio"",160"
"2020-05-12,""Manaus"",613"
"2020-05-12,""Natal"",117"
"2020-05-12,""Porto Alegre"",17"
"2020-05-12,""Recife"",253"
"2020-05-12,""Salvador"",229"
"2020-05-12,""Sao Luis"",2"
"2020-05-12,""Sao Paulo"",911"
"2020-05-12,""Teresina"",90"
"2020-05-12,""Vitoria"",42"
"2020-05-13,""Belo Horizonte"",56"
"2020-05-13,""Belem"",474"
"2020-05-13,""Brasilia"",0"
"2020-05-13,""Curitiba"",16"
"2020-05-13,""Cuiaba"",14"
"2020-05-13,""Fortaleza"",553"
"2020-05-13,""Goiania"",3"
"2020-05-13,""Joao Pessoa"",52"
"2020-05-13,""Maceio"",125"
"2020-05-13,""Manaus"",753"
"2020-05-13,""Natal"",58"
"2020-05-13,""Porto Alegre"",18"
"2020-05-13,""Recife"",280"
"2020-05-13,""Salvador"",242"
"2020-05-13,""Sao Luis"",1"
"2020-05-13,""Sao Paulo"",1720"
"2020-05-13,""Teresina"",96"
"2020-05-13,""Vitoria"",38"
"2020-05-14,""Belo Horizonte"",20"
"2020-05-14,""Belem"",443"
"2020-05-14,""Brasilia"",0"
"2020-05-14,""Curitiba"",8"
"2020-05-14,""Cuiaba"",11"
"2020-05-14,""Fortaleza"",740"
"2020-05-14,""Goiania"",0"
"2020-05-14,""Joao Pessoa"",83"
"2020-05-14,""Maceio"",106"
"2020-05-14,""Manaus"",780"
"2020-05-14,""Natal"",102"
"2020-05-14,""Porto Alegre"",10"
"2020-05-14,""Recife"",339"
"2020-05-14,""Salvador"",270"
"2020-05-14,""Sao Luis"",3"
"2020-05-14,""Sao Paulo"",1471"
"2020-05-14,""Teresina"",56"
"2020-05-14,""Vitoria"",54"
"2020-05-15,""Belo Horizonte"",20"
"2020-05-15,""Belem"",536"
"2020-05-15,""Brasilia"",0"
"2020-05-15,""Curitiba"",17"
"2020-05-15,""Cuiaba"",25"
"2020-05-15,""Fortaleza"",913"
"2020-05-15,""Goiania"",0"
"2020-05-15,""Joao Pessoa"",27"
"2020-05-15,""Maceio"",140"
"2020-05-15,""Manaus"",303"
"2020-05-15,""Natal"",0"
"2020-05-15,""Porto Alegre"",23"
"2020-05-15,""Recife"",256"
"2020-05-15,""Salvador"",211"
"2020-05-15,""Sao Luis"",0"
"2020-05-15,""Sao Paulo"",2119"
"2020-05-15,""Teresina"",57"
"2020-05-15,""Vitoria"",52"
"2020-05-16,""Belo Horizonte"",62"
"2020-05-16,""Belem"",252"
"2020-05-16,""Brasilia"",-1"
"2020-05-16,""Curitiba"",13"
"2020-05-16,""Cuiaba"",22"
"2020-05-16,""Fortaleza"",472"
"2020-05-16,""Goiania"",1"
"2020-05-16,""Joao Pessoa"",62"
"2020-05-16,""Maceio"",214"
"2020-05-16,""Manaus"",584"
"2020-05-16,""Natal"",103"
"2020-05-16,""Porto Alegre"",0"
"2020-05-16,""Recife"",1061"
"2020-05-16,""Salvador"",437"
"2020-05-16,""Sao Luis"",0"
"2020-05-16,""Sao Paulo"",1437"
"2020-05-16,""Teresina"",99"
"2020-05-16,""Vitoria"",121"
"2020-05-17,""Belo Horizonte"",10"
"2020-05-17,""Belem"",335"
"2020-05-17,""Brasilia"",2"
"2020-05-17,""Curitiba"",9"
"2020-05-17,""Cuiaba"",10"
"2020-05-17,""Fortaleza"",209"
"2020-05-17,""Goiania"",0"
"2020-05-17,""Joao Pessoa"",157"
"2020-05-17,""Maceio"",69"
"2020-05-17,""Manaus"",110"
"2020-05-17,""Natal"",72"
"2020-05-17,""Porto Alegre"",5"
"2020-05-17,""Recife"",359"
"2020-05-17,""Salvador"",50"
"2020-05-17,""Sao Luis"",6"
"2020-05-17,""Sao Paulo"",502"
"2020-05-17,""Teresina"",15"
"2020-05-17,""Vitoria"",40"
"2020-05-18,""Belo Horizonte"",29"
"2020-05-18,""Belem"",429"
"2020-05-18,""Brasilia"",1"
"2020-05-18,""Curitiba"",19"
"2020-05-18,""Cuiaba"",3"
"2020-05-18,""Fortaleza"",798"
"2020-05-18,""Goiania"",0"
"2020-05-18,""Joao Pessoa"",102"
"2020-05-18,""Maceio"",153"
"2020-05-18,""Manaus"",253"
"2020-05-18,""Natal"",91"
"2020-05-18,""Porto Alegre"",1"
"2020-05-18,""Recife"",275"
"2020-05-18,""Salvador"",9"
"2020-05-18,""Sao Luis"",0"
"2020-05-18,""Sao Paulo"",257"
"2020-05-18,""Teresina"",67"
"2020-05-18,""Vitoria"",102"
"2020-05-19,""Belo Horizonte"",60"
"2020-05-19,""Belem"",0"
"2020-05-19,""Brasilia"",1"
"2020-05-19,""Curitiba"",16"
"2020-05-19,""Cuiaba"",6"
"2020-05-19,""Fortaleza"",615"
"2020-05-19,""Goiania"",1"
"2020-05-19,""Joao Pessoa"",90"
"2020-05-19,""Maceio"",151"
"2020-05-19,""Manaus"",391"
"2020-05-19,""Natal"",132"
"2020-05-19,""Porto Alegre"",0"
"2020-05-19,""Recife"",514"
"2020-05-19,""Salvador"",-8"
"2020-05-19,""Sao Luis"",0"
"2020-05-19,""Sao Paulo"",1452"
"2020-05-19,""Teresina"",58"
"2020-05-19,""Vitoria"",124"
"2020-05-20,""Belo Horizonte"",38"
"2020-05-20,""Belem"",878"
"2020-05-20,""Brasilia"",0"
"2020-05-20,""Curitiba"",25"
"2020-05-20,""Cuiaba"",29"
"2020-05-20,""Fortaleza"",1226"
"2020-05-20,""Goiania"",0"
"2020-05-20,""Joao Pessoa"",199"
"2020-05-20,""Maceio"",8"
"2020-05-20,""Manaus"",592"
"2020-05-20,""Natal"",85"
"2020-05-20,""Porto Alegre"",-2"
"2020-05-20,""Recife"",493"
"2020-05-20,""Salvador"",0"
"2020-05-20,""Sao Luis"",0"
"2020-05-20,""Sao Paulo"",1826"
"2020-05-20,""Teresina"",119"
"2020-05-20,""Vitoria"",138"
"2020-05-21,""Belo Horizonte"",29"
"2020-05-21,""Belem"",469"
"2020-05-21,""Brasilia"",17"
"2020-05-21,""Curitiba"",46"
"2020-05-21,""Cuiaba"",34"
"2020-05-21,""Fortaleza"",634"
"2020-05-21,""Goiania"",1"
"2020-05-21,""Joao Pessoa"",138"
"2020-05-21,""Maceio"",251"
"2020-05-21,""Manaus"",674"
"2020-05-21,""Natal"",59"
"2020-05-21,""Porto Alegre"",0"
"2020-05-21,""Recife"",530"
"2020-05-21,""Salvador"",1549"
"2020-05-21,""Sao Luis"",0"
"2020-05-21,""Sao Paulo"",1985"
"2020-05-21,""Teresina"",73"
"2020-05-21,""Vitoria"",51"
"2020-05-22,""Belo Horizonte"",35"
"2020-05-22,""Belem"",673"
"2020-05-22,""Brasilia"",6"
"2020-05-22,""Curitiba"",20"
"2020-05-22,""Cuiaba"",17"
"2020-05-22,""Fortaleza"",626"
"2020-05-22,""Goiania"",-1"
"2020-05-22,""Joao Pessoa"",0"
"2020-05-22,""Maceio"",121"
"2020-05-22,""Manaus"",650"
"2020-05-22,""Natal"",138"
"2020-05-22,""Porto Alegre"",0"
"2020-05-22,""Recife"",939"
"2020-05-22,""Salvador"",238"
"2020-05-22,""Sao Luis"",0"
"2020-05-22,""Sao Paulo"",1522"
"2020-05-22,""Teresina"",49"
"2020-05-22,""Vitoria"",84"
"2020-05-23,""Belo Horizonte"",42"
"2020-05-23,""Belem"",600"
"2020-05-23,""Brasilia"",-4"
"2020-05-23,""Curitiba"",25"
"2020-05-23,""Cuiaba"",23"
"2020-05-23,""Fortaleza"",282"
"2020-05-23,""Goiania"",0"
"2020-05-23,""Joao Pessoa"",228"
"2020-05-23,""Maceio"",156"
"2020-05-23,""Manaus"",657"
"2020-05-23,""Natal"",0"
"2020-05-23,""Porto Alegre"",0"
"2020-05-23,""Recife"",401"
"2020-05-23,""Salvador"",908"
"2020-05-23,""Sao Luis"",1"
"2020-05-23,""Sao Paulo"",1914"
"2020-05-23,""Teresina"",82"
"2020-05-23,""Vitoria"",80"
"2020-05-24,""Belo Horizonte"",41"
"2020-05-24,""Belem"",110"
"2020-05-24,""Brasilia"",0"
"2020-05-24,""Curitiba"",64"
"2020-05-24,""Cuiaba"",27"
"2020-05-24,""Fortaleza"",243"
"2020-05-24,""Goiania"",0"
"2020-05-24,""Joao Pessoa"",158"
"2020-05-24,""Maceio"",152"
"2020-05-24,""Manaus"",257"
"2020-05-24,""Natal"",30"
"2020-05-24,""Porto Alegre"",1"
"2020-05-24,""Recife"",373"
"2020-05-24,""Salvador"",587"
"2020-05-24,""Sao Luis"",0"
"2020-05-24,""Sao Paulo"",640"
"2020-05-24,""Teresina"",63"
"2020-05-24,""Vitoria"",8"
"2020-05-25,""Belo Horizonte"",10"
"2020-05-25,""Belem"",530"
"2020-05-25,""Brasilia"",6"
"2020-05-25,""Curitiba"",29"
"2020-05-25,""Cuiaba"",12"
"2020-05-25,""Fortaleza"",351"
"2020-05-25,""Goiania"",1"
"2020-05-25,""Joao Pessoa"",75"
"2020-05-25,""Maceio"",263"
"2020-05-25,""Manaus"",98"
"2020-05-25,""Natal"",274"
"2020-05-25,""Porto Alegre"",1"
"2020-05-25,""Recife"",252"
"2020-05-25,""Salvador"",247"
"2020-05-25,""Sao Luis"",0"
"2020-05-25,""Sao Paulo"",677"
"2020-05-25,""Teresina"",50"
"2020-05-25,""Vitoria"",60"
"2020-05-26,""Belo Horizonte"",90"
"2020-05-26,""Belem"",366"
"2020-05-26,""Brasilia"",-7"
"2020-05-26,""Curitiba"",46"
"2020-05-26,""Cuiaba"",26"
"2020-05-26,""Fortaleza"",643"
"2020-05-26,""Goiania"",2"
"2020-05-26,""Joao Pessoa"",258"
"2020-05-26,""Maceio"",216"
"2020-05-26,""Manaus"",423"
"2020-05-26,""Natal"",52"
"2020-05-26,""Porto Alegre"",0"
"2020-05-26,""Recife"",163"
"2020-05-26,""Salvador"",234"
"2020-05-26,""Sao Luis"",7"
"2020-05-26,""Sao Paulo"",1350"
"2020-05-26,""Teresina"",69"
"2020-05-26,""Vitoria"",68"
"2020-05-27,""Belo Horizonte"",79"
"2020-05-27,""Belem"",381"
"2020-05-27,""Brasilia"",10"
"2020-05-27,""Curitiba"",48"
"2020-05-27,""Cuiaba"",36"
"2020-05-27,""Fortaleza"",150"
"2020-05-27,""Goiania"",-1"
"2020-05-27,""Joao Pessoa"",287"
"2020-05-27,""Maceio"",294"
"2020-05-27,""Manaus"",398"
"2020-05-27,""Natal"",0"
"2020-05-27,""Porto Alegre"",0"
"2020-05-27,""Recife"",374"
"2020-05-27,""Salvador"",295"
"2020-05-27,""Sao Luis"",0"
"2020-05-27,""Sao Paulo"",1710"
"2020-05-27,""Teresina"",92"
"2020-05-27,""Vitoria"",163"
"2020-05-28,""Belo Horizonte"",61"
"2020-05-28,""Belem"",681"
"2020-05-28,""Brasilia"",0"
"2020-05-28,""Curitiba"",43"
"2020-05-28,""Cuiaba"",52"
"2020-05-28,""Fortaleza"",389"
"2020-05-28,""Goiania"",-1"
"2020-05-28,""Joao Pessoa"",240"
"2020-05-28,""Maceio"",231"
"2020-05-28,""Manaus"",969"
"2020-05-28,""Natal"",355"
"2020-05-28,""Porto Alegre"",2"
"2020-05-28,""Recife"",279"
"2020-05-28,""Salvador"",485"
"2020-05-28,""Sao Luis"",2"
"2020-05-28,""Sao Paulo"",3455"
"2020-05-28,""Teresina"",85"
"2020-05-28,""Vitoria"",81"
"2020-05-29,""Belo Horizonte"",92"
"2020-05-29,""Belem"",214"
"2020-05-29,""Brasilia"",1"
"2020-05-29,""Curitiba"",37"
"2020-05-29,""Cuiaba"",17"
"2020-05-29,""Fortaleza"",377"
"2020-05-29,""Goiania"",0"
"2020-05-29,""Joao Pessoa"",213"
"2020-05-29,""Maceio"",244"
"2020-05-29,""Manaus"",1723"
"2020-05-29,""Natal"",332"
"2020-05-29,""Porto Alegre"",32"
"2020-05-29,""Recife"",467"
"2020-05-29,""Salvador"",479"
"2020-05-29,""Sao Luis"",0"
"2020-05-29,""Sao Paulo"",3022"
"2020-05-29,""Teresina"",90"
"2020-05-29,""Vitoria"",110"
"2020-05-30,""Belo Horizonte"",12"
"2020-05-30,""Belem"",78"
"2020-05-30,""Brasilia"",0"
"2020-05-30,""Curitiba"",31"
"2020-05-30,""Cuiaba"",24"
"2020-05-30,""Fortaleza"",1673"
"2020-05-30,""Goiania"",0"
"2020-05-30,""Joao Pessoa"",217"
"2020-05-30,""Maceio"",274"
"2020-05-30,""Manaus"",647"
"2020-05-30,""Natal"",0"
"2020-05-30,""Porto Alegre"",94"
"2020-05-30,""Recife"",333"
"2020-05-30,""Salvador"",371"
"2020-05-30,""Sao Luis"",0"
"2020-05-30,""Sao Paulo"",2878"
"2020-05-30,""Teresina"",91"
"2020-05-30,""Vitoria"",98"
"2020-05-31,""Belo Horizonte"",74"
"2020-05-31,""Belem"",4"
"2020-05-31,""Brasilia"",2"
"2020-05-31,""Curitiba"",24"
"2020-05-31,""Cuiaba"",39"
"2020-05-31,""Fortaleza"",235"
"2020-05-31,""Goiania"",0"
"2020-05-31,""Joao Pessoa"",57"
"2020-05-31,""Maceio"",784"
"2020-05-31,""Manaus"",154"
"2020-05-31,""Natal"",212"
"2020-05-31,""Porto Alegre"",12"
"2020-05-31,""Recife"",309"
"2020-05-31,""Salvador"",363"
"2020-05-31,""Sao Luis"",4"
"2020-05-31,""Sao Paulo"",1512"
"2020-05-31,""Teresina"",56"
"2020-05-31,""Vitoria"",37"
"2020-06-01,""Belo Horizonte"",30"
"2020-06-01,""Belem"",294"
"2020-06-01,""Brasilia"",1"
"2020-06-01,""Curitiba"",48"
"2020-06-01,""Cuiaba"",21"
"2020-06-01,""Fortaleza"",491"
"2020-06-01,""Goiania"",1"
"2020-06-01,""Joao Pessoa"",192"
"2020-06-01,""Maceio"",206"
"2020-06-01,""Manaus"",74"
"2020-06-01,""Natal"",89"
"2020-06-01,""Porto Alegre"",1"
"2020-06-01,""Recife"",91"
"2020-06-01,""Salvador"",344"
"2020-06-01,""Sao Luis"",0"
"2020-06-01,""Sao Paulo"",995"
"2020-06-01,""Teresina"",128"
"2020-06-01,""Vitoria"",65"
"2020-06-02,""Belo Horizonte"",30"
"2020-06-02,""Belem"",803"
"2020-06-02,""Brasilia"",-1"
"2020-06-02,""Curitiba"",34"
"2020-06-02,""Cuiaba"",23"
"2020-06-02,""Fortaleza"",1240"
"2020-06-02,""Goiania"",7"
"2020-06-02,""Joao Pessoa"",316"
"2020-06-02,""Maceio"",228"
"2020-06-02,""Manaus"",614"
"2020-06-02,""Natal"",287"
"2020-06-02,""Porto Alegre"",3"
"2020-06-02,""Recife"",184"
"2020-06-02,""Salvador"",1419"
"2020-06-02,""Sao Luis"",3"
"2020-06-02,""Sao Paulo"",3317"
"2020-06-02,""Teresina"",99"
"2020-06-02,""Vitoria"",155"
"2020-06-03,""Belo Horizonte"",117"
"2020-06-03,""Belem"",344"
"2020-06-03,""Brasilia"",17"
"2020-06-03,""Curitiba"",59"
"2020-06-03,""Cuiaba"",71"
"2020-06-03,""Fortaleza"",382"
"2020-06-03,""Goiania"",-2"
"2020-06-03,""Joao Pessoa"",353"
"2020-06-03,""Maceio"",435"
"2020-06-03,""Manaus"",62"
"2020-06-03,""Natal"",42"
"2020-06-03,""Porto Alegre"",31"
"2020-06-03,""Recife"",228"
"2020-06-03,""Salvador"",428"
"2020-06-03,""Sao Luis"",0"
"2020-06-03,""Sao Paulo"",2334"
"2020-06-03,""Teresina"",119"
"2020-06-03,""Vitoria"",191"
"2020-06-04,""Belo Horizonte"",115"
"2020-06-04,""Belem"",307"
"2020-06-04,""Brasilia"",0"
"2020-06-04,""Curitiba"",87"
"2020-06-04,""Cuiaba"",44"
"2020-06-04,""Fortaleza"",788"
"2020-06-04,""Goiania"",1"
"2020-06-04,""Joao Pessoa"",499"
"2020-06-04,""Maceio"",352"
"2020-06-04,""Manaus"",919"
"2020-06-04,""Natal"",72"
"2020-06-04,""Porto Alegre"",171"
"2020-06-04,""Recife"",273"
"2020-06-04,""Salvador"",467"
"2020-06-04,""Sao Luis"",0"
"2020-06-04,""Sao Paulo"",2570"
"2020-06-04,""Teresina"",315"
"2020-06-04,""Vitoria"",123"
"2020-06-05,""Belo Horizonte"",161"
"2020-06-05,""Belem"",701"
"2020-06-05,""Brasilia"",40"
"2020-06-05,""Curitiba"",62"
"2020-06-05,""Cuiaba"",87"
"2020-06-05,""Fortaleza"",560"
"2020-06-05,""Goiania"",0"
"2020-06-05,""Joao Pessoa"",233"
"2020-06-05,""Maceio"",401"
"2020-06-05,""Manaus"",460"
"2020-06-05,""Natal"",4"
"2020-06-05,""Porto Alegre"",128"
"2020-06-05,""Recife"",270"
"2020-06-05,""Salvador"",1428"
"2020-06-05,""Sao Luis"",1"
"2020-06-05,""Sao Paulo"",2106"
"2020-06-05,""Teresina"",172"
"2020-06-05,""Vitoria"",188"
"2020-06-06,""Belo Horizonte"",103"
"2020-06-06,""Belem"",0"
"2020-06-06,""Brasilia"",17"
"2020-06-06,""Curitiba"",44"
"2020-06-06,""Cuiaba"",34"
"2020-06-06,""Fortaleza"",246"
"2020-06-06,""Goiania"",0"
"2020-06-06,""Joao Pessoa"",366"
"2020-06-06,""Maceio"",327"
"2020-06-06,""Manaus"",363"
"2020-06-06,""Natal"",0"
"2020-06-06,""Porto Alegre"",54"
"2020-06-06,""Recife"",175"
"2020-06-06,""Salvador"",518"
"2020-06-06,""Sao Luis"",0"
"2020-06-06,""Sao Paulo"",2408"
"2020-06-06,""Teresina"",89"
"2020-06-06,""Vitoria"",210"
"2020-06-07,""Belo Horizonte"",89"
"2020-06-07,""Belem"",51"
"2020-06-07,""Brasilia"",0"
"2020-06-07,""Curitiba"",131"
"2020-06-07,""Cuiaba"",48"
"2020-06-07,""Fortaleza"",91"
"2020-06-07,""Goiania"",0"
"2020-06-07,""Joao Pessoa"",86"
"2020-06-07,""Maceio"",294"
"2020-06-07,""Manaus"",52"
"2020-06-07,""Natal"",525"
"2020-06-07,""Porto Alegre"",8"
"2020-06-07,""Recife"",214"
"2020-06-07,""Salvador"",310"
"2020-06-07,""Sao Luis"",0"
"2020-06-07,""Sao Paulo"",935"
"2020-06-07,""Teresina"",83"
"2020-06-07,""Vitoria"",123"
"2020-06-08,""Belo Horizonte"",17"
"2020-06-08,""Belem"",415"
"2020-06-08,""Brasilia"",17"
"2020-06-08,""Curitiba"",73"
