"regionname","date","cases"
"Victoria",2020-11-13,20345
"Western Australia",2020-11-13,776
"Australian Capital Territory",2020-11-14,114
"New South Wales",2020-11-14,4486
"Northern Territory",2020-11-14,46
"Queensland",2020-11-14,1185
"South Australia",2020-11-14,522
"Tasmania",2020-11-14,230
"Victoria",2020-11-14,20345
"Western Australia",2020-11-14,783
"Australian Capital Territory",2020-11-15,114
"New South Wales",2020-11-15,4498
"Northern Territory",2020-11-15,46
"Queensland",2020-11-15,1185
"South Australia",2020-11-15,544
"Tasmania",2020-11-15,230
"Victoria",2020-11-15,20345
"Western Australia",2020-11-15,787
"Australian Capital Territory",2020-11-16,114
"New South Wales",2020-11-16,4502
"Northern Territory",2020-11-16,46
"Queensland",2020-11-16,1186
"South Australia",2020-11-16,547
"Tasmania",2020-11-16,230
"Victoria",2020-11-16,20345
"Western Australia",2020-11-16,788
"Australian Capital Territory",2020-11-17,115
"New South Wales",2020-11-17,4509
"Northern Territory",2020-11-17,46
"Queensland",2020-11-17,1187
"South Australia",2020-11-17,551
"Tasmania",2020-11-17,230
"Victoria",2020-11-17,20345
"Western Australia",2020-11-17,794
"Australian Capital Territory",2020-11-18,115
"New South Wales",2020-11-18,4514
"Northern Territory",2020-11-18,46
"Queensland",2020-11-18,1190
"South Australia",2020-11-18,551
"Tasmania",2020-11-18,230
"Victoria",2020-11-18,20345
"Western Australia",2020-11-18,794
"Australian Capital Territory",2020-11-19,115
"New South Wales",2020-11-19,4517
"Northern Territory",2020-11-19,46
"Queensland",2020-11-19,1190
"South Australia",2020-11-19,553
"Tasmania",2020-11-19,230
"Victoria",2020-11-19,20345
"Western Australia",2020-11-19,796
"Australian Capital Territory",2020-11-20,115
"New South Wales",2020-11-20,4527
"Northern Territory",2020-11-20,46
"Queensland",2020-11-20,1192
"South Australia",2020-11-20,554
"Tasmania",2020-11-20,230
"Victoria",2020-11-20,20345
"Western Australia",2020-11-20,797
"Australian Capital Territory",2020-11-21,115
"New South Wales",2020-11-21,4538
"Northern Territory",2020-11-21,46
"Queensland",2020-11-21,1193
"South Australia",2020-11-21,555
"Tasmania",2020-11-21,230
"Victoria",2020-11-21,20345
"Western Australia",2020-11-21,799
"Australian Capital Territory",2020-11-22,115
"New South Wales",2020-11-22,4542
"Northern Territory",2020-11-22,46
"Queensland",2020-11-22,1196
"South Australia",2020-11-22,556
"Tasmania",2020-11-22,230
"Victoria",2020-11-22,20345
"Western Australia",2020-11-22,804
"Australian Capital Territory",2020-11-23,115
"New South Wales",2020-11-23,4548
"Northern Territory",2020-11-23,47
"Queensland",2020-11-23,1197
"South Australia",2020-11-23,557
"Tasmania",2020-11-23,230
"Victoria",2020-11-23,20345
"Western Australia",2020-11-23,804
"Australian Capital Territory",2020-11-24,115
"New South Wales",2020-11-24,4552
"Northern Territory",2020-11-24,48
"Queensland",2020-11-24,1197
"South Australia",2020-11-24,558
"Tasmania",2020-11-24,230
"Victoria",2020-11-24,20345
"Western Australia",2020-11-24,808
"Australian Capital Territory",2020-11-25,115
"New South Wales",2020-11-25,4552
"Northern Territory",2020-11-25,49
"Queensland",2020-11-25,1197
"South Australia",2020-11-25,560
"Tasmania",2020-11-25,230
"Victoria",2020-11-25,20345
"Western Australia",2020-11-25,817
"Australian Capital Territory",2020-11-26,116
"New South Wales",2020-11-26,4556
"Northern Territory",2020-11-26,52
"Queensland",2020-11-26,1198
"South Australia",2020-11-26,559
"Tasmania",2020-11-26,230
"Victoria",2020-11-26,20345
"Western Australia",2020-11-26,817
"Australian Capital Territory",2020-11-27,117
"New South Wales",2020-11-27,4564
"Northern Territory",2020-11-27,52
"Queensland",2020-11-27,1199
"South Australia",2020-11-27,562
"Tasmania",2020-11-27,230
"Victoria",2020-11-27,20345
"Western Australia",2020-11-27,817
"Australian Capital Territory",2020-11-28,117
"New South Wales",2020-11-28,4568
"Northern Territory",2020-11-28,52
"Queensland",2020-11-28,1201
"South Australia",2020-11-28,561
"Tasmania",2020-11-28,230
"Victoria",2020-11-28,20345
"Western Australia",2020-11-28,818
"Australian Capital Territory",2020-11-29,117
"New South Wales",2020-11-29,4577
"Northern Territory",2020-11-29,52
"Queensland",2020-11-29,1201
"South Australia",2020-11-29,562
"Tasmania",2020-11-29,230
"Victoria",2020-11-29,20345
"Western Australia",2020-11-29,818
"Australian Capital Territory",2020-11-30,117
"New South Wales",2020-11-30,4582
"Northern Territory",2020-11-30,53
"Queensland",2020-11-30,1202
"South Australia",2020-11-30,562
"Tasmania",2020-11-30,230
"Victoria",2020-11-30,20345
"Western Australia",2020-11-30,821
"Australian Capital Territory",2020-12-01,117
"New South Wales",2020-12-01,4588
"Northern Territory",2020-12-01,53
"Queensland",2020-12-01,1205
"South Australia",2020-12-01,562
"Tasmania",2020-12-01,230
"Victoria",2020-12-01,20345
"Western Australia",2020-12-01,823
"Australian Capital Territory",2020-12-02,117
"New South Wales",2020-12-02,4597
"Northern Territory",2020-12-02,59
"Queensland",2020-12-02,1206
"South Australia",2020-12-02,562
"Tasmania",2020-12-02,230
"Victoria",2020-12-02,20345
"Western Australia",2020-12-02,823
"Australian Capital Territory",2020-12-03,117
"New South Wales",2020-12-03,4603
"Northern Territory",2020-12-03,59
"Queensland",2020-12-03,1208
"South Australia",2020-12-03,562
"Tasmania",2020-12-03,230
"Victoria",2020-12-03,20345
"Western Australia",2020-12-03,825
"Australian Capital Territory",2020-12-04,117
"New South Wales",2020-12-04,4605
"Northern Territory",2020-12-04,59
"Queensland",2020-12-04,1210
"South Australia",2020-12-04,562
"Tasmania",2020-12-04,230
"Victoria",2020-12-04,20345
"Western Australia",2020-12-04,828
"Australian Capital Territory",2020-12-05,117
"New South Wales",2020-12-05,4610
"Northern Territory",2020-12-05,59
"Queensland",2020-12-05,1212
"South Australia",2020-12-05,562
"Tasmania",2020-12-05,230
"Victoria",2020-12-05,20345
"Western Australia",2020-12-05,830
"Australian Capital Territory",2020-12-06,117
"New South Wales",2020-12-06,4614
"Northern Territory",2020-12-06,59
"Queensland",2020-12-06,1215
"South Australia",2020-12-06,562
"Tasmania",2020-12-06,230
"Victoria",2020-12-06,20345
"Western Australia",2020-12-06,830
"Australian Capital Territory",2020-12-07,117
"New South Wales",2020-12-07,4620
"Northern Territory",2020-12-07,61
"Queensland",2020-12-07,1221
"South Australia",2020-12-07,562
"Tasmania",2020-12-07,230
"Victoria",2020-12-07,20345
"Western Australia",2020-12-07,831
"Australian Capital Territory",2020-12-08,117
"New South Wales",2020-12-08,4622
"Northern Territory",2020-12-08,61
"Queensland",2020-12-08,1221
"South Australia",2020-12-08,562
"Tasmania",2020-12-08,233
"Victoria",2020-12-08,20345
"Western Australia",2020-12-08,832
"Australian Capital Territory",2020-12-09,117
"New South Wales",2020-12-09,4624
"Northern Territory",2020-12-09,61
"Queensland",2020-12-09,1225
"South Australia",2020-12-09,562
"Tasmania",2020-12-09,234
"Victoria",2020-12-09,20345
"Western Australia",2020-12-09,832
"Australian Capital Territory",2020-12-10,117
"New South Wales",2020-12-10,4633
"Northern Territory",2020-12-10,62
"Queensland",2020-12-10,1224
"South Australia",2020-12-10,562
"Tasmania",2020-12-10,234
"Victoria",2020-12-10,20345
"Western Australia",2020-12-10,834
"Australian Capital Territory",2020-12-11,117
"New South Wales",2020-12-11,4639
"Northern Territory",2020-12-11,62
"Queensland",2020-12-11,1226
"South Australia",2020-12-11,562
"Tasmania",2020-12-11,234
"Victoria",2020-12-11,20350
"Western Australia",2020-12-11,835
"Australian Capital Territory",2020-12-12,117
"New South Wales",2020-12-12,4642
"Northern Territory",2020-12-12,62
"Queensland",2020-12-12,1226
"South Australia",2020-12-12,562
"Tasmania",2020-12-12,234
"Victoria",2020-12-12,20351
"Western Australia",2020-12-12,836
"Australian Capital Territory",2020-12-13,117
"New South Wales",2020-12-13,4645
"Northern Territory",2020-12-13,63
"Queensland",2020-12-13,1227
"South Australia",2020-12-13,563
"Tasmania",2020-12-13,234
"Victoria",2020-12-13,20352
"Western Australia",2020-12-13,836
"Australian Capital Territory",2020-12-14,117
"New South Wales",2020-12-14,4650
"Northern Territory",2020-12-14,66
"Queensland",2020-12-14,1228
"South Australia",2020-12-14,563
"Tasmania",2020-12-14,234
"Victoria",2020-12-14,20352
"Western Australia",2020-12-14,838
"Australian Capital Territory",2020-12-15,117
"New South Wales",2020-12-15,4657
"Northern Territory",2020-12-15,66
"Queensland",2020-12-15,1229
"South Australia",2020-12-15,563
"Tasmania",2020-12-15,234
"Victoria",2020-12-15,20352
"Western Australia",2020-12-15,842
"Australian Capital Territory",2020-12-16,117
"New South Wales",2020-12-16,4666
"Northern Territory",2020-12-16,68
"Queensland",2020-12-16,1230
"South Australia",2020-12-16,563
"Tasmania",2020-12-16,234
"Victoria",2020-12-16,20351
"Western Australia",2020-12-16,843
"Australian Capital Territory",2020-12-17,117
"New South Wales",2020-12-17,4682
"Northern Territory",2020-12-17,68
"Queensland",2020-12-17,1233
"South Australia",2020-12-17,563
"Tasmania",2020-12-17,234
"Victoria",2020-12-17,20352
"Western Australia",2020-12-17,844
"Australian Capital Territory",2020-12-18,117
"New South Wales",2020-12-18,4712
"Northern Territory",2020-12-18,69
"Queensland",2020-12-18,1232
"South Australia",2020-12-18,563
"Tasmania",2020-12-18,234
"Victoria",2020-12-18,20354
"Western Australia",2020-12-18,845
"Australian Capital Territory",2020-12-19,117
"New South Wales",2020-12-19,4748
"Northern Territory",2020-12-19,71
"Queensland",2020-12-19,1234
"South Australia",2020-12-19,563
"Tasmania",2020-12-19,234
"Victoria",2020-12-19,20356
"Western Australia",2020-12-19,845
"Australian Capital Territory",2020-12-20,118
"New South Wales",2020-12-20,4771
"Northern Territory",2020-12-20,71
"Queensland",2020-12-20,1235
"South Australia",2020-12-20,566
"Tasmania",2020-12-20,234
"Victoria",2020-12-20,20357
"Western Australia",2020-12-20,846
"Australian Capital Territory",2020-12-21,118
"New South Wales",2020-12-21,4789
"Northern Territory",2020-12-21,71
"Queensland",2020-12-21,1235
"South Australia",2020-12-21,566
"Tasmania",2020-12-21,234
"Victoria",2020-12-21,20360
"Western Australia",2020-12-21,846
"Australian Capital Territory",2020-12-22,118
"New South Wales",2020-12-22,4805
"Northern Territory",2020-12-22,71
"Queensland",2020-12-22,1236
"South Australia",2020-12-22,566
"Tasmania",2020-12-22,234
"Victoria",2020-12-22,20361
"Western Australia",2020-12-22,846
"Australian Capital Territory",2020-12-23,118
"New South Wales",2020-12-23,4823
"Northern Territory",2020-12-23,73
"Queensland",2020-12-23,1238
"South Australia",2020-12-23,568
"Tasmania",2020-12-23,234
"Victoria",2020-12-23,20361
"Western Australia",2020-12-23,847
"Australian Capital Territory",2020-12-24,118
"New South Wales",2020-12-24,4832
"Northern Territory",2020-12-24,73
"Queensland",2020-12-24,1240
"South Australia",2020-12-24,568
"Tasmania",2020-12-24,234
"Victoria",2020-12-24,20361
"Western Australia",2020-12-24,848
"Australian Capital Territory",2020-12-25,118
"New South Wales",2020-12-25,4847
"Northern Territory",2020-12-25,73
"Queensland",2020-12-25,1241
"South Australia",2020-12-25,569
"Tasmania",2020-12-25,234
"Victoria",2020-12-25,20361
"Western Australia",2020-12-25,854
"Australian Capital Territory",2020-12-26,118
"New South Wales",2020-12-26,4858
"Northern Territory",2020-12-26,73
"Queensland",2020-12-26,1241
"South Australia",2020-12-26,569
"Tasmania",2020-12-26,234
"Victoria",2020-12-26,20362
"Western Australia",2020-12-26,853
"Australian Capital Territory",2020-12-27,118
"New South Wales",2020-12-27,4872
"Northern Territory",2020-12-27,73
"Queensland",2020-12-27,1246
"South Australia",2020-12-27,572
"Tasmania",2020-12-27,234
"Victoria",2020-12-27,20364
"Western Australia",2020-12-27,858
"Australian Capital Territory",2020-12-28,118
"New South Wales",2020-12-28,4881
"Northern Territory",2020-12-28,74
"Queensland",2020-12-28,1248
"South Australia",2020-12-28,572
"Tasmania",2020-12-28,234
"Victoria",2020-12-28,20364
"Western Australia",2020-12-28,858
"Australian Capital Territory",2020-12-29,118
"New South Wales",2020-12-29,4906
"Northern Territory",2020-12-29,74
"Queensland",2020-12-29,1250
"South Australia",2020-12-29,575
"Tasmania",2020-12-29,234
"Victoria",2020-12-29,20365
"Western Australia",2020-12-29,859
"Australian Capital Territory",2020-12-30,118
"New South Wales",2020-12-30,4923
"Northern Territory",2020-12-30,74
"Queensland",2020-12-30,1253
"South Australia",2020-12-30,576
"Tasmania",2020-12-30,234
"Victoria",2020-12-30,20368
"Western Australia",2020-12-30,859
"Australian Capital Territory",2020-12-31,118
"New South Wales",2020-12-31,4928
"Northern Territory",2020-12-31,75
"Queensland",2020-12-31,1253
"South Australia",2020-12-31,580
"Tasmania",2020-12-31,234
"Victoria",2020-12-31,20376
"Western Australia",2020-12-31,861
"Australian Capital Territory",2021-01-01,118
"New South Wales",2021-01-01,4947
"Northern Territory",2021-01-01,75
"Queensland",2021-01-01,1255
"South Australia",2021-01-01,580
"Tasmania",2021-01-01,234
"Victoria",2021-01-01,20388
"Western Australia",2021-01-01,863
"Australian Capital Territory",2021-01-02,118
"New South Wales",2021-01-02,4958
"Northern Territory",2021-01-02,81
"Queensland",2021-01-02,1255
"South Australia",2021-01-02,580
"Tasmania",2021-01-02,234
"Victoria",2021-01-02,20391
"Western Australia",2021-01-02,867
"Australian Capital Territory",2021-01-03,118
"New South Wales",2021-01-03,4965
"Northern Territory",2021-01-03,81
"Queensland",2021-01-03,1260
"South Australia",2021-01-03,583
"Tasmania",2021-01-03,234
"Victoria",2021-01-03,20395
"Western Australia",2021-01-03,868
"Australian Capital Territory",2021-01-04,118
"New South Wales",2021-01-04,4973
"Northern Territory",2021-01-04,81
"Queensland",2021-01-04,1262
"South Australia",2021-01-04,581
"Tasmania",2021-01-04,234
"Victoria",2021-01-04,20399
"Western Australia",2021-01-04,869
"Australian Capital Territory",2021-01-05,118
"New South Wales",2021-01-05,4978
"Northern Territory",2021-01-05,87
"Queensland",2021-01-05,1263
"South Australia",2021-01-05,582
"Tasmania",2021-01-05,234
"Victoria",2021-01-05,20402
"Western Australia",2021-01-05,872
"Australian Capital Territory",2021-01-06,118
"New South Wales",2021-01-06,4984
"Northern Territory",2021-01-06,87
"Queensland",2021-01-06,1265
"South Australia",2021-01-06,582
"Tasmania",2021-01-06,234
"Victoria",2021-01-06,20402
"Western Australia",2021-01-06,874
"Australian Capital Territory",2021-01-07,118
"New South Wales",2021-01-07,4995
"Northern Territory",2021-01-07,88
"Queensland",2021-01-07,1274
"South Australia",2021-01-07,585
"Tasmania",2021-01-07,234
"Victoria",2021-01-07,20403
"Western Australia",2021-01-07,874
"Australian Capital Territory",2021-01-08,118
"New South Wales",2021-01-08,5001
"Northern Territory",2021-01-08,90
"Queensland",2021-01-08,1274
"South Australia",2021-01-08,587
"Tasmania",2021-01-08,234
"Victoria",2021-01-08,20404
"Western Australia",2021-01-08,874
"Australian Capital Territory",2021-01-09,118
"New South Wales",2021-01-09,5007
"Northern Territory",2021-01-09,90
"Queensland",2021-01-09,1274
"South Australia",2021-01-09,587
"Tasmania",2021-01-09,234
"Victoria",2021-01-09,20410
"Western Australia",2021-01-09,875
"Australian Capital Territory",2021-01-10,118
"New South Wales",2021-01-10,5018
"Northern Territory",2021-01-10,90
"Queensland",2021-01-10,1278
"South Australia",2021-01-10,588
"Tasmania",2021-01-10,234
"Victoria",2021-01-10,20411
"Western Australia",2021-01-10,877
"Australian Capital Territory",2021-01-11,118
"New South Wales",2021-01-11,5034
"Northern Territory",2021-01-11,90
"Queensland",2021-01-11,1281
"South Australia",2021-01-11,588
"Tasmania",2021-01-11,234
"Victoria",2021-01-11,20411
"Western Australia",2021-01-11,878
"Australian Capital Territory",2021-01-12,118
"New South Wales",2021-01-12,5041
"Northern Territory",2021-01-12,91
"Queensland",2021-01-12,1283
"South Australia",2021-01-12,590
"Tasmania",2021-01-12,234
"Victoria",2021-01-12,20414
"Western Australia",2021-01-12,879
"Australian Capital Territory",2021-01-13,118
"New South Wales",2021-01-13,5043
"Northern Territory",2021-01-13,93
"Queensland",2021-01-13,1287
"South Australia",2021-01-13,590
"Tasmania",2021-01-13,234
"Victoria",2021-01-13,20414
"Western Australia",2021-01-13,881
"Australian Capital Territory",2021-01-14,118
"New South Wales",2021-01-14,5045
"Northern Territory",2021-01-14,93
"Queensland",2021-01-14,1290
"South Australia",2021-01-14,591
"Tasmania",2021-01-14,234
"Victoria",2021-01-14,20414
"Western Australia",2021-01-14,884
"Australian Capital Territory",2021-01-15,118
"New South Wales",2021-01-15,5057
"Northern Territory",2021-01-15,93
"Queensland",2021-01-15,1291
"South Australia",2021-01-15,593
"Tasmania",2021-01-15,234
"Victoria",2021-01-15,20417
"Western Australia",2021-01-15,886
"Australian Capital Territory",2021-01-16,118
"New South Wales",2021-01-16,5066
"Northern Territory",2021-01-16,93
"Queensland",2021-01-16,1293
"South Australia",2021-01-16,593
"Tasmania",2021-01-16,234
"Victoria",2021-01-16,20424
