"date","regionname","cases"
2022-03-02,"Roraima",4
2022-03-02,"Rio Grande do Sul",6714
2022-03-02,"Santa Catarina",2131
2022-03-02,"Sergipe",123
2022-03-02,"São Paulo",2978
2022-03-02,"Tocantins",196
2022-03-03,"Acre",1315
2022-03-03,"Alagoas",51
2022-03-03,"Amazonas",45
2022-03-03,"Amapá",11
2022-03-03,"Bahia",1578
2022-03-03,"Ceará",292
2022-03-03,"Distrito Federal",673
2022-03-03,"Espírito Santo",1871
2022-03-03,"Goiás",4372
2022-03-03,"Maranhão",441
2022-03-03,"Minas Gerais",10262
2022-03-03,"Mato Grosso do Sul",1427
2022-03-03,"Mato Grosso",1562
2022-03-03,"Pará",1651
2022-03-03,"Paraíba",1299
2022-03-03,"Pernambuco",3225
2022-03-03,"Piauí",242
2022-03-03,"Paraná",6366
2022-03-03,"Rio de Janeiro",3695
2022-03-03,"Rio Grande do Norte",1087
2022-03-03,"Rondônia",1322
2022-03-03,"Roraima",99
2022-03-03,"Rio Grande do Sul",7526
2022-03-03,"Santa Catarina",4360
2022-03-03,"Sergipe",167
2022-03-03,"São Paulo",10193
2022-03-03,"Tocantins",412
2022-03-04,"Acre",156
2022-03-04,"Alagoas",41
2022-03-04,"Amazonas",543
2022-03-04,"Amapá",5
2022-03-04,"Bahia",2140
2022-03-04,"Ceará",1518
2022-03-04,"Distrito Federal",1434
2022-03-04,"Espírito Santo",1495
2022-03-04,"Goiás",6738
2022-03-04,"Maranhão",994
2022-03-04,"Minas Gerais",7735
2022-03-04,"Mato Grosso do Sul",1790
2022-03-04,"Mato Grosso",1301
2022-03-04,"Pará",1380
2022-03-04,"Paraíba",1423
2022-03-04,"Pernambuco",4313
2022-03-04,"Piauí",298
2022-03-04,"Paraná",6206
2022-03-04,"Rio de Janeiro",5449
2022-03-04,"Rio Grande do Norte",653
2022-03-04,"Rondônia",1483
2022-03-04,"Roraima",54
2022-03-04,"Rio Grande do Sul",7071
2022-03-04,"Santa Catarina",3698
2022-03-04,"Sergipe",163
2022-03-04,"São Paulo",11868
2022-03-04,"Tocantins",310
2022-03-05,"Acre",458
2022-03-05,"Alagoas",679
2022-03-05,"Amazonas",347
2022-03-05,"Amapá",7
2022-03-05,"Bahia",1585
2022-03-05,"Ceará",779
2022-03-05,"Distrito Federal",0
2022-03-05,"Espírito Santo",622
2022-03-05,"Goiás",3000
2022-03-05,"Maranhão",525
2022-03-05,"Minas Gerais",8131
2022-03-05,"Mato Grosso do Sul",772
2022-03-05,"Mato Grosso",589
2022-03-05,"Pará",1506
2022-03-05,"Paraíba",13
2022-03-05,"Pernambuco",3686
2022-03-05,"Piauí",19
2022-03-05,"Paraná",4855
2022-03-05,"Rio de Janeiro",4454
2022-03-05,"Rio Grande do Norte",78
2022-03-05,"Rondônia",864
2022-03-05,"Roraima",12
2022-03-05,"Rio Grande do Sul",6341
2022-03-05,"Santa Catarina",3534
2022-03-05,"Sergipe",131
2022-03-05,"São Paulo",12143
2022-03-05,"Tocantins",0
2022-03-06,"Acre",95
2022-03-06,"Alagoas",111
2022-03-06,"Amazonas",532
2022-03-06,"Amapá",3
2022-03-06,"Bahia",232
2022-03-06,"Ceará",86
2022-03-06,"Distrito Federal",0
2022-03-06,"Espírito Santo",212
2022-03-06,"Goiás",579
2022-03-06,"Maranhão",120
2022-03-06,"Minas Gerais",3747
2022-03-06,"Mato Grosso do Sul",1093
2022-03-06,"Mato Grosso",213
2022-03-06,"Pará",905
2022-03-06,"Paraíba",6
2022-03-06,"Pernambuco",735
2022-03-06,"Piauí",8
2022-03-06,"Paraná",1162
2022-03-06,"Rio de Janeiro",358
2022-03-06,"Rio Grande do Norte",47
2022-03-06,"Rondônia",468
2022-03-06,"Roraima",3
2022-03-06,"Rio Grande do Sul",1176
2022-03-06,"Santa Catarina",479
2022-03-06,"Sergipe",152
2022-03-06,"São Paulo",3483
2022-03-06,"Tocantins",156
2022-03-07,"Acre",1
2022-03-07,"Alagoas",74
2022-03-07,"Amazonas",319
2022-03-07,"Amapá",1
2022-03-07,"Bahia",117
2022-03-07,"Ceará",64
2022-03-07,"Distrito Federal",1065
2022-03-07,"Espírito Santo",1054
2022-03-07,"Goiás",3967
2022-03-07,"Maranhão",20
2022-03-07,"Minas Gerais",1146
2022-03-07,"Mato Grosso do Sul",227
2022-03-07,"Mato Grosso",969
2022-03-07,"Pará",1536
2022-03-07,"Paraíba",3101
2022-03-07,"Pernambuco",400
2022-03-07,"Piauí",150
2022-03-07,"Paraná",1861
2022-03-07,"Rio de Janeiro",297
2022-03-07,"Rio Grande do Norte",1304
2022-03-07,"Rondônia",742
2022-03-07,"Roraima",33
2022-03-07,"Rio Grande do Sul",1099
2022-03-07,"Santa Catarina",641
2022-03-07,"Sergipe",183
2022-03-07,"São Paulo",1184
2022-03-07,"Tocantins",299
2022-03-08,"Acre",195
2022-03-08,"Alagoas",394
2022-03-08,"Amazonas",554
2022-03-08,"Amapá",10
2022-03-08,"Bahia",2789
2022-03-08,"Ceará",818
2022-03-08,"Distrito Federal",470
2022-03-08,"Espírito Santo",892
2022-03-08,"Goiás",6735
2022-03-08,"Maranhão",1010
2022-03-08,"Minas Gerais",16196
2022-03-08,"Mato Grosso do Sul",1296
2022-03-08,"Mato Grosso",994
2022-03-08,"Pará",1682
2022-03-08,"Paraíba",378
2022-03-08,"Pernambuco",2828
2022-03-08,"Piauí",129
2022-03-08,"Paraná",7560
2022-03-08,"Rio de Janeiro",5710
2022-03-08,"Rio Grande do Norte",741
2022-03-08,"Rondônia",1000
2022-03-08,"Roraima",224
2022-03-08,"Rio Grande do Sul",6312
2022-03-08,"Santa Catarina",3368
2022-03-08,"Sergipe",175
2022-03-08,"São Paulo",12404
2022-03-08,"Tocantins",268
2022-03-09,"Acre",251
2022-03-09,"Alagoas",47
2022-03-09,"Amazonas",486
2022-03-09,"Amapá",20
2022-03-09,"Bahia",861
2022-03-09,"Ceará",709
2022-03-09,"Distrito Federal",380
2022-03-09,"Espírito Santo",710
2022-03-09,"Goiás",7031
2022-03-09,"Maranhão",832
2022-03-09,"Minas Gerais",-1252
2022-03-09,"Mato Grosso do Sul",815
2022-03-09,"Mato Grosso",793
2022-03-09,"Pará",1839
2022-03-09,"Paraíba",1184
2022-03-09,"Pernambuco",2980
2022-03-09,"Piauí",0
2022-03-09,"Paraná",4082
2022-03-09,"Rio de Janeiro",4837
2022-03-09,"Rio Grande do Norte",746
2022-03-09,"Rondônia",989
2022-03-09,"Roraima",147
2022-03-09,"Rio Grande do Sul",5595
2022-03-09,"Santa Catarina",2609
2022-03-09,"Sergipe",167
2022-03-09,"São Paulo",13105
2022-03-09,"Tocantins",385
2022-03-10,"Acre",97
2022-03-10,"Alagoas",81
2022-03-10,"Amazonas",552
2022-03-10,"Amapá",29
2022-03-10,"Bahia",1827
2022-03-10,"Ceará",529
2022-03-10,"Distrito Federal",346
2022-03-10,"Espírito Santo",473
2022-03-10,"Goiás",5685
2022-03-10,"Maranhão",535
2022-03-10,"Minas Gerais",5286
2022-03-10,"Mato Grosso do Sul",1693
2022-03-10,"Mato Grosso",1015
2022-03-10,"Pará",1439
2022-03-10,"Paraíba",742
2022-03-10,"Pernambuco",3485
2022-03-10,"Piauí",212
2022-03-10,"Paraná",4583
2022-03-10,"Rio de Janeiro",5219
2022-03-10,"Rio Grande do Norte",981
2022-03-10,"Rondônia",828
2022-03-10,"Roraima",129
2022-03-10,"Rio Grande do Sul",5123
2022-03-10,"Santa Catarina",2937
2022-03-10,"Sergipe",187
2022-03-10,"São Paulo",12775
2022-03-10,"Tocantins",218
2022-03-11,"Acre",181
2022-03-11,"Alagoas",155
2022-03-11,"Amazonas",493
2022-03-11,"Amapá",4
2022-03-11,"Bahia",1816
2022-03-11,"Ceará",716
2022-03-11,"Distrito Federal",573
2022-03-11,"Espírito Santo",987
2022-03-11,"Goiás",5675
2022-03-11,"Maranhão",562
2022-03-11,"Minas Gerais",5019
2022-03-11,"Mato Grosso do Sul",1559
2022-03-11,"Mato Grosso",828
2022-03-11,"Pará",1313
2022-03-11,"Paraíba",954
2022-03-11,"Pernambuco",3291
2022-03-11,"Piauí",118
2022-03-11,"Paraná",3011
2022-03-11,"Rio de Janeiro",4443
2022-03-11,"Rio Grande do Norte",613
2022-03-11,"Rondônia",482
2022-03-11,"Roraima",28
2022-03-11,"Rio Grande do Sul",5131
2022-03-11,"Santa Catarina",2907
2022-03-11,"Sergipe",154
2022-03-11,"São Paulo",12183
2022-03-11,"Tocantins",226
2022-03-12,"Acre",32
2022-03-12,"Alagoas",72
2022-03-12,"Amazonas",509
2022-03-12,"Amapá",3
2022-03-12,"Bahia",1490
2022-03-12,"Ceará",365
2022-03-12,"Distrito Federal",0
2022-03-12,"Espírito Santo",306
2022-03-12,"Goiás",3805
2022-03-12,"Maranhão",244
2022-03-12,"Minas Gerais",4678
2022-03-12,"Mato Grosso do Sul",313
2022-03-12,"Mato Grosso",398
2022-03-12,"Pará",910
2022-03-12,"Paraíba",1172
2022-03-12,"Pernambuco",2955
2022-03-12,"Piauí",1
2022-03-12,"Paraná",2786
2022-03-12,"Rio de Janeiro",4204
2022-03-12,"Rio Grande do Norte",71
2022-03-12,"Rondônia",139
2022-03-12,"Roraima",4
2022-03-12,"Rio Grande do Sul",7399
2022-03-12,"Santa Catarina",2761
2022-03-12,"Sergipe",204
2022-03-12,"São Paulo",10967
2022-03-12,"Tocantins",0
2022-03-13,"Acre",6
2022-03-13,"Alagoas",68
2022-03-13,"Amazonas",425
2022-03-13,"Amapá",5
2022-03-13,"Bahia",135
2022-03-13,"Ceará",59
2022-03-13,"Distrito Federal",0
2022-03-13,"Espírito Santo",163
2022-03-13,"Goiás",389
2022-03-13,"Maranhão",0
2022-03-13,"Minas Gerais",1044
2022-03-13,"Mato Grosso do Sul",48
2022-03-13,"Mato Grosso",200
2022-03-13,"Pará",835
2022-03-13,"Paraíba",938
2022-03-13,"Pernambuco",1098
2022-03-13,"Piauí",16
2022-03-13,"Paraná",1458
2022-03-13,"Rio de Janeiro",768
2022-03-13,"Rio Grande do Norte",8
2022-03-13,"Rondônia",106
2022-03-13,"Roraima",1
2022-03-13,"Rio Grande do Sul",1158
2022-03-13,"Santa Catarina",365
2022-03-13,"Sergipe",203
2022-03-13,"São Paulo",5043
2022-03-13,"Tocantins",14
2022-03-14,"Acre",2
2022-03-14,"Alagoas",11
2022-03-14,"Amazonas",265
2022-03-14,"Amapá",1
2022-03-14,"Bahia",47
2022-03-14,"Ceará",84
2022-03-14,"Distrito Federal",437
2022-03-14,"Espírito Santo",566
2022-03-14,"Goiás",5118
2022-03-14,"Maranhão",555
2022-03-14,"Minas Gerais",507
2022-03-14,"Mato Grosso do Sul",633
2022-03-14,"Mato Grosso",639
2022-03-14,"Pará",1271
2022-03-14,"Paraíba",144
2022-03-14,"Pernambuco",451
2022-03-14,"Piauí",106
2022-03-14,"Paraná",1635
2022-03-14,"Rio de Janeiro",367
2022-03-14,"Rio Grande do Norte",612
2022-03-14,"Rondônia",338
2022-03-14,"Roraima",41
2022-03-14,"Rio Grande do Sul",696
2022-03-14,"Santa Catarina",577
2022-03-14,"Sergipe",217
2022-03-14,"São Paulo",1306
2022-03-14,"Tocantins",215
2022-03-15,"Acre",3
2022-03-15,"Alagoas",69
2022-03-15,"Amazonas",509
2022-03-15,"Amapá",6
2022-03-15,"Bahia",1664
2022-03-15,"Ceará",445
2022-03-15,"Distrito Federal",514
2022-03-15,"Espírito Santo",366
2022-03-15,"Goiás",5323
2022-03-15,"Maranhão",749
2022-03-15,"Minas Gerais",4331
2022-03-15,"Mato Grosso do Sul",776
2022-03-15,"Mato Grosso",808
2022-03-15,"Pará",1379
2022-03-15,"Paraíba",768
2022-03-15,"Pernambuco",2379
2022-03-15,"Piauí",160
2022-03-15,"Paraná",3427
2022-03-15,"Rio de Janeiro",5076
2022-03-15,"Rio Grande do Norte",1043
2022-03-15,"Rondônia",210
2022-03-15,"Roraima",33
2022-03-15,"Rio Grande do Sul",4863
2022-03-15,"Santa Catarina",2993
2022-03-15,"Sergipe",184
2022-03-15,"São Paulo",11965
2022-03-15,"Tocantins",124
2022-03-16,"Acre",62
2022-03-16,"Alagoas",549
2022-03-16,"Amazonas",101
2022-03-16,"Amapá",4
2022-03-16,"Bahia",1161
2022-03-16,"Ceará",453
2022-03-16,"Distrito Federal",342
2022-03-16,"Espírito Santo",426
2022-03-16,"Goiás",7404
2022-03-16,"Maranhão",507
2022-03-16,"Minas Gerais",5632
2022-03-16,"Mato Grosso do Sul",1610
2022-03-16,"Mato Grosso",539
2022-03-16,"Pará",1386
2022-03-16,"Paraíba",1020
2022-03-16,"Pernambuco",2836
2022-03-16,"Piauí",155
2022-03-16,"Paraná",3101
2022-03-16,"Rio de Janeiro",3690
2022-03-16,"Rio Grande do Norte",3022
2022-03-16,"Rondônia",585
2022-03-16,"Roraima",61
2022-03-16,"Rio Grande do Sul",4334
2022-03-16,"Santa Catarina",2452
2022-03-16,"Sergipe",200
2022-03-16,"São Paulo",8815
2022-03-16,"Tocantins",128
2022-03-17,"Acre",145
2022-03-17,"Alagoas",311
2022-03-17,"Amazonas",281
2022-03-17,"Amapá",27
2022-03-17,"Bahia",985
2022-03-17,"Ceará",525
2022-03-17,"Distrito Federal",239
2022-03-17,"Espírito Santo",307
2022-03-17,"Goiás",4160
2022-03-17,"Maranhão",668
2022-03-17,"Minas Gerais",5223
2022-03-17,"Mato Grosso do Sul",964
2022-03-17,"Mato Grosso",507
2022-03-17,"Pará",1290
2022-03-17,"Paraíba",740
2022-03-17,"Pernambuco",3126
2022-03-17,"Piauí",66
2022-03-17,"Paraná",2860
2022-03-17,"Rio de Janeiro",4268
2022-03-17,"Rio Grande do Norte",1660
2022-03-17,"Rondônia",774
2022-03-17,"Roraima",46
2022-03-17,"Rio Grande do Sul",4458
2022-03-17,"Santa Catarina",2576
2022-03-17,"Sergipe",193
2022-03-17,"São Paulo",9026
2022-03-17,"Tocantins",116
2022-03-18,"Acre",65
2022-03-18,"Alagoas",51
2022-03-18,"Amazonas",352
2022-03-18,"Amapá",7
2022-03-18,"Bahia",0
2022-03-18,"Ceará",445
2022-03-18,"Distrito Federal",420
2022-03-18,"Espírito Santo",530
2022-03-18,"Goiás",6213
2022-03-18,"Maranhão",641
2022-03-18,"Minas Gerais",8886
2022-03-18,"Mato Grosso do Sul",854
2022-03-18,"Mato Grosso",480
2022-03-18,"Pará",1642
2022-03-18,"Paraíba",881
2022-03-18,"Pernambuco",2620
2022-03-18,"Piauí",157
2022-03-18,"Paraná",1920
2022-03-18,"Rio de Janeiro",4445
2022-03-18,"Rio Grande do Norte",1307
2022-03-18,"Rondônia",943
2022-03-18,"Roraima",53
2022-03-18,"Rio Grande do Sul",2770
2022-03-18,"Santa Catarina",2433
2022-03-18,"Sergipe",185
2022-03-18,"São Paulo",9565
2022-03-18,"Tocantins",107
2022-03-19,"Acre",14
2022-03-19,"Alagoas",74
2022-03-19,"Amazonas",215
2022-03-19,"Amapá",3
2022-03-19,"Bahia",2328
2022-03-19,"Ceará",364
2022-03-19,"Distrito Federal",0
2022-03-19,"Espírito Santo",201
2022-03-19,"Goiás",2316
2022-03-19,"Maranhão",247
2022-03-19,"Minas Gerais",5376
2022-03-19,"Mato Grosso do Sul",606
2022-03-19,"Mato Grosso",301
2022-03-19,"Pará",1146
2022-03-19,"Paraíba",929
2022-03-19,"Pernambuco",2298
2022-03-19,"Piauí",13
2022-03-19,"Paraná",1625
2022-03-19,"Rio de Janeiro",3674
2022-03-19,"Rio Grande do Norte",246
2022-03-19,"Rondônia",686
2022-03-19,"Roraima",26
2022-03-19,"Rio Grande do Sul",5910
2022-03-19,"Santa Catarina",1749
2022-03-19,"Sergipe",190
2022-03-19,"São Paulo",7651
2022-03-19,"Tocantins",0
2022-03-20,"Acre",2
2022-03-20,"Alagoas",7
2022-03-20,"Amazonas",247
2022-03-20,"Amapá",2
2022-03-20,"Bahia",94
2022-03-20,"Ceará",49
2022-03-20,"Distrito Federal",0
2022-03-20,"Espírito Santo",67
2022-03-20,"Goiás",113
2022-03-20,"Maranhão",47
2022-03-20,"Minas Gerais",1158
2022-03-20,"Mato Grosso do Sul",240
2022-03-20,"Mato Grosso",364
2022-03-20,"Pará",582
2022-03-20,"Paraíba",353
2022-03-20,"Pernambuco",782
2022-03-20,"Piauí",1
2022-03-20,"Paraná",1052
2022-03-20,"Rio de Janeiro",407
2022-03-20,"Rio Grande do Norte",94
2022-03-20,"Rondônia",199
2022-03-20,"Roraima",11
2022-03-20,"Rio Grande do Sul",1137
2022-03-20,"Santa Catarina",358
2022-03-20,"Sergipe",178
2022-03-20,"São Paulo",5299
2022-03-20,"Tocantins",219
2022-03-21,"Acre",0
2022-03-21,"Alagoas",7
2022-03-21,"Amazonas",200
2022-03-21,"Amapá",5
2022-03-21,"Bahia",35
2022-03-21,"Ceará",18
2022-03-21,"Distrito Federal",280
2022-03-21,"Espírito Santo",465
2022-03-21,"Goiás",3092
2022-03-21,"Maranhão",209
2022-03-21,"Minas Gerais",310
2022-03-21,"Mato Grosso do Sul",840
2022-03-21,"Mato Grosso",436
2022-03-21,"Pará",1201
2022-03-21,"Paraíba",159
2022-03-21,"Pernambuco",303
2022-03-21,"Piauí",50
2022-03-21,"Paraná",840
2022-03-21,"Rio de Janeiro",832
2022-03-21,"Rio Grande do Norte",551
2022-03-21,"Rondônia",456
2022-03-21,"Roraima",24
2022-03-21,"Rio Grande do Sul",842
2022-03-21,"Santa Catarina",263
2022-03-21,"Sergipe",222
2022-03-21,"São Paulo",1472
2022-03-21,"Tocantins",300
2022-03-22,"Acre",41
2022-03-22,"Alagoas",91
2022-03-22,"Amazonas",155
2022-03-22,"Amapá",10
2022-03-22,"Bahia",1105
2022-03-22,"Ceará",579
2022-03-22,"Distrito Federal",250
2022-03-22,"Espírito Santo",512
2022-03-22,"Goiás",5592
2022-03-22,"Maranhão",633
2022-03-22,"Minas Gerais",4456
2022-03-22,"Mato Grosso do Sul",643
2022-03-22,"Mato Grosso",659
2022-03-22,"Pará",1221
2022-03-22,"Paraíba",37
2022-03-22,"Pernambuco",2046
2022-03-22,"Piauí",51
2022-03-22,"Paraná",2064
2022-03-22,"Rio de Janeiro",3858
2022-03-22,"Rio Grande do Norte",754
2022-03-22,"Rondônia",679
2022-03-22,"Roraima",41
2022-03-22,"Rio Grande do Sul",3621
2022-03-22,"Santa Catarina",2213
2022-03-22,"Sergipe",182
2022-03-22,"São Paulo",9782
2022-03-22,"Tocantins",123
2022-03-23,"Acre",27
2022-03-23,"Alagoas",100
2022-03-23,"Amazonas",55
2022-03-23,"Amapá",13
2022-03-23,"Bahia",1170
2022-03-23,"Ceará",1604
2022-03-23,"Distrito Federal",304
2022-03-23,"Espírito Santo",521
2022-03-23,"Goiás",5257
2022-03-23,"Maranhão",537
2022-03-23,"Minas Gerais",5110
2022-03-23,"Mato Grosso do Sul",417
2022-03-23,"Mato Grosso",576
2022-03-23,"Pará",986
2022-03-23,"Paraíba",504
2022-03-23,"Pernambuco",2149
2022-03-23,"Piauí",133
2022-03-23,"Paraná",1822
2022-03-23,"Rio de Janeiro",4688
2022-03-23,"Rio Grande do Norte",527
2022-03-23,"Rondônia",460
2022-03-23,"Roraima",53
2022-03-23,"Rio Grande do Sul",7550
2022-03-23,"Santa Catarina",2026
2022-03-23,"Sergipe",196
2022-03-23,"São Paulo",9364
2022-03-23,"Tocantins",98
2022-03-24,"Acre",9
2022-03-24,"Alagoas",195
2022-03-24,"Amazonas",69
2022-03-24,"Amapá",13
2022-03-24,"Bahia",1165
2022-03-24,"Ceará",674
2022-03-24,"Distrito Federal",297
2022-03-24,"Espírito Santo",132
2022-03-24,"Goiás",3152
2022-03-24,"Maranhão",439
2022-03-24,"Minas Gerais",3922
2022-03-24,"Mato Grosso do Sul",580
2022-03-24,"Mato Grosso",524
2022-03-24,"Pará",1236
2022-03-24,"Paraíba",591
2022-03-24,"Pernambuco",2335
2022-03-24,"Piauí",49
2022-03-24,"Paraná",2277
2022-03-24,"Rio de Janeiro",3558
2022-03-24,"Rio Grande do Norte",526
2022-03-24,"Rondônia",841
2022-03-24,"Roraima",17
2022-03-24,"Rio Grande do Sul",3651
2022-03-24,"Santa Catarina",1839
2022-03-24,"Sergipe",178
2022-03-24,"São Paulo",8953
2022-03-24,"Tocantins",56
2022-03-25,"Acre",30
2022-03-25,"Alagoas",202
2022-03-25,"Amazonas",39
2022-03-25,"Amapá",13
2022-03-25,"Bahia",1016
2022-03-25,"Ceará",445
2022-03-25,"Distrito Federal",339
2022-03-25,"Espírito Santo",272
2022-03-25,"Goiás",2508
2022-03-25,"Maranhão",334
2022-03-25,"Minas Gerais",3169
2022-03-25,"Mato Grosso do Sul",421
2022-03-25,"Mato Grosso",432
2022-03-25,"Pará",1092
2022-03-25,"Paraíba",450
2022-03-25,"Pernambuco",1763
2022-03-25,"Piauí",21
2022-03-25,"Paraná",1405
2022-03-25,"Rio de Janeiro",3273
2022-03-25,"Rio Grande do Norte",431
2022-03-25,"Rondônia",1180
2022-03-25,"Roraima",76
2022-03-25,"Rio Grande do Sul",3359
2022-03-25,"Santa Catarina",2175
2022-03-25,"Sergipe",192
2022-03-25,"São Paulo",9300
2022-03-25,"Tocantins",59
2022-03-26,"Acre",1
2022-03-26,"Alagoas",56
2022-03-26,"Amazonas",33
2022-03-26,"Amapá",7
2022-03-26,"Bahia",0
2022-03-26,"Ceará",72
2022-03-26,"Distrito Federal",0
2022-03-26,"Espírito Santo",727
2022-03-26,"Goiás",2185
2022-03-26,"Maranhão",198
2022-03-26,"Minas Gerais",3215
2022-03-26,"Mato Grosso do Sul",177
2022-03-26,"Mato Grosso",0
2022-03-26,"Pará",384
2022-03-26,"Paraíba",412
2022-03-26,"Pernambuco",2284
2022-03-26,"Piauí",4
2022-03-26,"Paraná",1734
2022-03-26,"Rio de Janeiro",3461
2022-03-26,"Rio Grande do Norte",136
2022-03-26,"Rondônia",805
2022-03-26,"Roraima",13
2022-03-26,"Rio Grande do Sul",3195
2022-03-26,"Santa Catarina",1846
2022-03-26,"Sergipe",181
2022-03-26,"São Paulo",7177
2022-03-26,"Tocantins",0
2022-03-27,"Acre",31
2022-03-27,"Alagoas",0
2022-03-27,"Amazonas",28
2022-03-27,"Amapá",7
2022-03-27,"Bahia",1046
2022-03-27,"Ceará",44
2022-03-27,"Distrito Federal",0
2022-03-27,"Espírito Santo",102
2022-03-27,"Goiás",170
2022-03-27,"Maranhão",63
2022-03-27,"Minas Gerais",342
2022-03-27,"Mato Grosso do Sul",0
2022-03-27,"Mato Grosso",0
2022-03-27,"Pará",291
2022-03-27,"Paraíba",533
2022-03-27,"Pernambuco",831
2022-03-27,"Piauí",0
2022-03-27,"Paraná",835
2022-03-27,"Rio de Janeiro",169
2022-03-27,"Rio Grande do Norte",0
2022-03-27,"Rondônia",156
2022-03-27,"Roraima",0
2022-03-27,"Rio Grande do Sul",933
2022-03-27,"Santa Catarina",205
2022-03-27,"Sergipe",190
2022-03-27,"São Paulo",3961
2022-03-27,"Tocantins",0
2022-03-28,"Acre",0
2022-03-28,"Alagoas",47
2022-03-28,"Amazonas",40
2022-03-28,"Amapá",1
2022-03-28,"Bahia",52
2022-03-28,"Ceará",0
2022-03-28,"Distrito Federal",342
2022-03-28,"Espírito Santo",387
2022-03-28,"Goiás",1612
2022-03-28,"Maranhão",224
2022-03-28,"Minas Gerais",116
2022-03-28,"Mato Grosso do Sul",100
2022-03-28,"Mato Grosso",1185
2022-03-28,"Pará",0
2022-03-28,"Paraíba",181
2022-03-28,"Pernambuco",353
2022-03-28,"Piauí",0
2022-03-28,"Paraná",703
2022-03-28,"Rio de Janeiro",984
2022-03-28,"Rio Grande do Norte",73
2022-03-28,"Rondônia",282
2022-03-28,"Roraima",2
2022-03-28,"Rio Grande do Sul",415
2022-03-28,"Santa Catarina",166
2022-03-28,"Sergipe",166
2022-03-28,"São Paulo",1648
2022-03-28,"Tocantins",7
2022-03-29,"Acre",0
2022-03-29,"Alagoas",47
2022-03-29,"Amazonas",67
2022-03-29,"Amapá",7
2022-03-29,"Bahia",841
2022-03-29,"Ceará",367
2022-03-29,"Distrito Federal",285
2022-03-29,"Espírito Santo",841
2022-03-29,"Goiás",1600
2022-03-29,"Maranhão",533
2022-03-29,"Minas Gerais",3043
2022-03-29,"Mato Grosso do Sul",195
2022-03-29,"Mato Grosso",506
2022-03-29,"Pará",874
2022-03-29,"Paraíba",275
2022-03-29,"Pernambuco",1994
2022-03-29,"Piauí",70
2022-03-29,"Paraná",2209
2022-03-29,"Rio de Janeiro",3019
2022-03-29,"Rio Grande do Norte",0
2022-03-29,"Rondônia",586
2022-03-29,"Roraima",12
2022-03-29,"Rio Grande do Sul",3169
2022-03-29,"Santa Catarina",1816
2022-03-29,"Sergipe",171
2022-03-29,"São Paulo",7432
2022-03-29,"Tocantins",97
2022-03-30,"Acre",4
2022-03-30,"Alagoas",79
2022-03-30,"Amazonas",56
2022-03-30,"Amapá",1
2022-03-30,"Bahia",877
2022-03-30,"Ceará",4
2022-03-30,"Distrito Federal",260
2022-03-30,"Espírito Santo",503
2022-03-30,"Goiás",4579
2022-03-30,"Maranhão",375
2022-03-30,"Minas Gerais",2896
2022-03-30,"Mato Grosso do Sul",214
2022-03-30,"Mato Grosso",524
2022-03-30,"Pará",1096
2022-03-30,"Paraíba",585
2022-03-30,"Pernambuco",1753
2022-03-30,"Piauí",62
2022-03-30,"Paraná",2107
2022-03-30,"Rio de Janeiro",3095
2022-03-30,"Rio Grande do Norte",1029
2022-03-30,"Rondônia",584
2022-03-30,"Roraima",45
2022-03-30,"Rio Grande do Sul",3471
2022-03-30,"Santa Catarina",1633
2022-03-30,"Sergipe",167
2022-03-30,"São Paulo",7813
2022-03-30,"Tocantins",125
2022-03-31,"Acre",0
2022-03-31,"Alagoas",43
2022-03-31,"Amazonas",58
2022-03-31,"Amapá",4
2022-03-31,"Bahia",858
2022-03-31,"Ceará",0
2022-03-31,"Distrito Federal",125
2022-03-31,"Espírito Santo",327
2022-03-31,"Goiás",2570
2022-03-31,"Maranhão",256
2022-03-31,"Minas Gerais",2904
2022-03-31,"Mato Grosso do Sul",210
2022-03-31,"Mato Grosso",495
2022-03-31,"Pará",714
2022-03-31,"Paraíba",470
2022-03-31,"Pernambuco",1411
2022-03-31,"Piauí",23
2022-03-31,"Paraná",2438
2022-03-31,"Rio de Janeiro",3914
2022-03-31,"Rio Grande do Norte",388
2022-03-31,"Rondônia",625
2022-03-31,"Roraima",24
2022-03-31,"Rio Grande do Sul",3615
2022-03-31,"Santa Catarina",1425
2022-03-31,"Sergipe",143
2022-03-31,"São Paulo",8426
2022-03-31,"Tocantins",95
2022-04-01,"Acre",0
2022-04-01,"Alagoas",38
2022-04-01,"Amazonas",35
2022-04-01,"Amapá",5
2022-04-01,"Bahia",686
2022-04-01,"Ceará",717
2022-04-01,"Distrito Federal",181
2022-04-01,"Espírito Santo",384
2022-04-01,"Goiás",2311
2022-04-01,"Maranhão",375
2022-04-01,"Minas Gerais",3091
2022-04-01,"Mato Grosso do Sul",312
2022-04-01,"Mato Grosso",427
2022-04-01,"Pará",1108
2022-04-01,"Paraíba",699
2022-04-01,"Pernambuco",1189
2022-04-01,"Piauí",31
2022-04-01,"Paraná",350
2022-04-01,"Rio de Janeiro",2783
2022-04-01,"Rio Grande do Norte",430
2022-04-01,"Rondônia",412
2022-04-01,"Roraima",27
2022-04-01,"Rio Grande do Sul",3188
2022-04-01,"Santa Catarina",1350
2022-04-01,"Sergipe",136
2022-04-01,"São Paulo",6828
2022-04-01,"Tocantins",177
2022-04-02,"Acre",1
2022-04-02,"Alagoas",22
2022-04-02,"Amazonas",33
